ID,SPEAR_BINARY_VOICE_PROB,SPEAR_BINARY_MUSIC_PROB,SPEAR_JOINT_VOICE_PROB,SPEAR_JOINT_MUSIC_PROB,SPEAR_JOINT_FILE_PROB,SPEAR_EXISTING_VOICE_PROB,SPEAR_EXISTING_MUSIC_PROB
factorial_1093,0.99290884,0.21548082,0.99943656,0.00067639415,0.99948394,0.9354725,0.32518956
factorial_1094,0.5423875,0.7904546,0.95883,0.991576,0.9918341,0.08629317,0.98968935
factorial_1095,0.9999963,0.9999999,1.0,1.0,1.0,0.4965025,0.9996594
factorial_1096,0.9820916,0.9687821,0.9946587,0.9991655,0.9999785,0.6253929,0.049207967
factorial_1097,0.9961045,0.4080415,0.98720604,0.1107476,0.9977534,0.86450976,0.49970317
factorial_1098,0.012533089,0.9644139,0.004086579,0.98594016,0.9863719,0.17216526,0.36798367
factorial_1099,0.03200765,0.00032110637,0.50780946,3.4839624e-05,0.50784427,0.651342,0.13878775
factorial_1100,0.01221377,0.9297634,0.0017764639,0.9502167,0.9503024,0.29962078,0.24985439
factorial_1101,0.98768276,0.002042306,0.9998793,1.323428e-07,0.9998793,0.038207345,0.5770307
factorial_1102,0.10109976,0.9330625,0.069913715,0.8435784,0.84359336,0.64854854,0.015221781
factorial_1103,0.11157192,6.488731e-05,0.23126875,1.4499684e-06,0.23127025,0.42032242,0.08861818
factorial_1104,0.0034908673,0.4630278,0.0029849883,0.9430436,0.94601494,0.1636458,0.39376944
factorial_1105,0.16679539,0.5220331,0.18051542,0.19041207,0.19096959,0.20227458,0.09501715
factorial_1106,0.21849097,0.48824206,0.03519894,0.21793942,0.24783814,0.6312328,0.26725316
factorial_1107,0.9556075,0.011606319,0.7330665,0.001333365,0.73338825,0.248619,0.32869953
factorial_1108,0.97157145,0.9934524,0.9999701,1.0,0.99999994,0.64439905,0.9958859
factorial_1109,0.0014564783,0.48661268,0.00019695623,0.05359518,0.05361128,0.40732554,0.01975011
factorial_1110,0.00021169956,0.6749564,7.656875e-06,0.14372721,0.1437273,0.11852582,0.8412649
factorial_1111,1.5491585e-05,0.40960953,4.6291127e-05,0.009975758,0.010021925,0.4242751,0.9398173
factorial_1112,0.061797716,2.5482363e-05,0.00092448253,8.098689e-08,0.00092458725,0.6351206,0.0062568258
factorial_1113,0.012537657,0.010726188,0.00095455203,0.00037148345,0.0013258457,0.09211958,0.6373888
factorial_1114,0.028105896,0.00038387906,0.0015943752,3.9139948e-05,0.0016306043,0.71029365,0.05140924
factorial_1115,0.6998965,0.00055786385,0.16007812,9.1983975e-06,0.16007888,0.3163941,0.0026506067
factorial_1116,0.010613554,0.0013675016,0.14753476,0.0013303278,0.14886504,0.71439785,0.00100378
factorial_1117,0.30242443,0.4502279,0.05557618,0.9424918,0.99797267,0.18658221,0.5007667
factorial_1118,1.9562772e-06,0.57750607,4.557557e-08,0.7405235,0.74052346,0.27782884,0.6944846
factorial_1119,0.3584033,0.85414606,0.16496323,0.52134776,0.550233,0.18485045,0.47784734
factorial_1120,0.49658778,8.714424e-06,0.63293576,1.7920092e-08,0.6329358,0.23698558,0.0274758
factorial_1121,0.967132,1.3124403e-06,0.29008624,1.2645186e-08,0.2900862,0.06536841,4.953373e-07
factorial_1122,0.0008683416,0.0013751654,0.00039928893,0.009789755,0.010189056,0.33868998,0.0025235214
factorial_1123,0.003371334,0.009629205,0.01018781,0.006047356,0.016233802,0.10396454,0.40972856
factorial_1124,0.019879183,0.00025075657,0.0039439024,9.897599e-07,0.003944874,0.44272023,0.23125488
factorial_1125,0.82904035,0.899984,0.6808778,0.89604723,0.9841213,0.15215896,0.9376383
factorial_1126,0.021176739,0.8122434,0.015982717,0.8466751,0.84765184,0.23056936,0.44505516
factorial_1127,0.018280577,0.99514353,0.032150425,0.99674094,0.9967604,0.086717226,0.7245023
factorial_1128,0.48856544,0.08121578,0.7119834,0.019361235,0.7307432,0.2864582,0.06261504
factorial_1129,0.0005125055,0.0007474753,1.5285852e-05,7.2369135e-06,2.2530556e-05,0.15358172,0.70521736
factorial_1130,0.2724364,0.9958574,0.0006112962,0.9999994,0.9999995,0.31762326,0.69357866
factorial_1131,0.99998736,0.9986773,0.99999964,0.9999992,1.0,0.18741335,0.8971689
factorial_1132,0.9915296,0.011601517,0.99998945,0.9999393,0.9999898,0.5280581,0.80648524
factorial_1133,0.033132393,0.9999168,0.0012068951,0.9999978,0.99999774,0.11476708,0.9993979
factorial_1134,0.00066770066,0.44402772,0.005169401,0.75572515,0.7608758,0.3982557,0.673036
factorial_1135,0.00063134934,0.938142,0.0032062684,0.64234537,0.64257,0.7670156,0.9273545
factorial_1136,0.0005820673,0.96989584,0.0019725466,0.9400593,0.94005996,0.03619318,0.33823618
factorial_1137,0.84057075,0.99538136,0.76459014,0.9889109,0.99754107,0.8659207,0.8773517
factorial_1138,0.048329942,0.9999052,0.081502214,0.9999999,0.9999999,0.2596089,0.97669923
factorial_1139,0.054185152,0.88984805,0.00453502,0.9521823,0.9522,0.21306163,0.8677595
factorial_1140,0.0021742543,0.824324,1.7378263e-06,0.9981174,0.998119,0.13326637,0.07760838
factorial_1141,0.00037009612,0.9816072,4.5008444e-05,0.92685735,0.9268575,0.054419436,0.13018568
factorial_1142,0.19257787,0.9961389,0.028875353,0.99986815,0.99991226,0.11326386,0.970584
factorial_1143,0.9938665,0.90448266,0.99585754,0.9842458,0.9995379,0.28906196,0.9931526
factorial_1144,0.37212986,0.057054076,0.22982806,0.2587663,0.41410702,0.8756635,0.5807552
factorial_1145,0.003843599,0.97964305,1.2255129e-05,0.99416167,0.9941626,0.2882481,0.026841773
factorial_1146,0.039659925,0.9522107,0.011656088,0.9736524,0.98487824,0.2718515,0.8493919
factorial_1147,0.09287628,0.4285518,0.043256655,0.05201169,0.0654428,0.39266613,0.8312255
factorial_1148,0.0023665405,0.9854894,1.36261e-05,0.9993878,0.99938786,0.4509032,0.86046
factorial_1149,0.99807477,0.99582267,0.99996626,0.9999981,0.99999994,0.2997946,0.774919
factorial_1150,0.951123,0.27375528,0.99710494,0.94534266,0.997225,0.8315471,0.1059027
factorial_1151,0.024585258,0.08254457,0.736233,0.08702512,0.82265365,0.5490973,0.27416018
factorial_1152,0.041632265,0.01875618,0.17404014,0.030686166,0.20472556,0.41307223,0.0068672276
factorial_1153,0.0057441457,0.8605606,0.0016162099,0.8081874,0.8082135,0.6540068,0.4918274
factorial_1154,0.00018710499,3.1672494e-07,4.6064844e-05,3.5320805e-10,4.6014786e-05,0.20422746,0.00080345944
factorial_1155,0.99864143,0.004724331,0.9779109,0.0039055531,0.9779128,0.25514588,0.19192539
factorial_1156,0.9943141,0.8204054,0.99023235,0.46331054,0.9997512,0.55075514,0.989373
factorial_1157,0.9972088,0.98488545,0.9999991,0.99999654,0.9999999,0.4106339,0.45335162
factorial_1158,0.008562325,0.276285,0.16831736,0.5675075,0.7356491,0.58226806,0.6723382
factorial_1159,0.9607233,0.5731345,0.9817527,0.9889651,0.9969535,0.5297641,0.9376585
factorial_1160,0.17986256,0.103871755,0.05767799,0.02332859,0.079980314,0.87272894,0.27535802
factorial_1161,0.9997222,0.6984221,0.9965357,0.8506759,0.99999857,0.9152806,0.052588843
factorial_1162,0.9148213,0.024106234,0.906709,0.017303066,0.9071344,0.6271721,0.31399277
factorial_1163,0.48902148,0.14313236,0.040271454,0.015802354,0.042469263,0.26988316,0.06118458
factorial_1164,0.021299351,0.0833328,0.061762832,0.034649197,0.09418148,0.6876872,0.34670776
factorial_1165,0.96768713,0.8965774,0.9913504,0.9994064,0.99941707,0.23944077,0.50018865
factorial_1166,0.04465858,0.38786164,0.014632624,0.035715573,0.035785437,0.1984683,0.07336824
factorial_1167,0.94606423,0.56396824,0.8000487,0.18235856,0.82177436,0.80436367,0.90654725
factorial_1168,0.06720531,0.2174978,0.022250863,0.05174979,0.054074764,0.46410373,0.17271954
factorial_1169,0.9986199,0.038989853,0.9981691,0.9703879,0.99817353,0.8147939,0.286433
factorial_1170,0.9128248,0.7641312,0.6210614,0.33874705,0.9197052,0.6423206,0.006105998
factorial_1171,0.9804397,0.8034926,0.99933004,0.98675543,0.99938273,0.9346617,0.9713371
factorial_1172,0.8199825,0.016352342,0.85482526,0.0022540381,0.8550973,0.87056214,0.06058241
factorial_1173,0.979957,0.8646082,0.9816091,0.96745205,0.9998523,0.5134287,0.9720214
factorial_1174,0.89533025,0.1507138,0.87304306,0.120084226,0.98794174,0.74512994,0.36604384
factorial_1175,0.9244103,0.9999573,0.8842811,0.99999774,1.0,0.7396052,0.9956819
factorial_1176,0.005935361,0.5230282,0.00028459242,0.10567421,0.10567981,0.28005725,0.967545
factorial_1177,0.9518051,0.9842444,0.05833866,0.97774035,0.9999889,0.61322653,0.45362654
factorial_1178,0.016135732,0.9461367,0.031573802,0.7631135,0.76998854,0.15600514,0.97690123
factorial_1179,0.9999844,0.99991894,0.9999015,0.99999654,1.0,0.5356593,0.97265327
factorial_1180,0.9980661,0.19232634,0.9994551,0.98339236,0.99946463,0.877759,0.08370238
factorial_1181,0.9222984,0.9908477,0.9953838,0.9995726,0.9999996,0.6753312,0.9910272
factorial_1182,0.25551215,0.99040437,0.02367304,0.998111,0.9982589,0.5506951,0.96892357
factorial_1183,0.7627894,0.997658,0.9908889,0.99990267,0.99999243,0.7393645,0.8700804
factorial_1184,0.97026503,0.94831824,0.78986615,0.9598533,0.9982999,0.70132285,0.23573096
factorial_1185,0.99999607,0.967164,0.99999595,0.9598599,1.0,0.7807042,0.60587186
factorial_1186,0.9875207,0.980892,0.9994022,0.9996083,0.99980795,0.2600955,0.7084139
factorial_1187,0.99881685,0.9999924,0.9988772,1.0,1.0,0.56256396,0.99948066
factorial_1188,0.0149572985,0.9901787,0.01468799,0.99771345,0.99776584,0.09315248,0.8976086
factorial_1189,0.7540343,0.99949694,0.6660492,0.9999759,0.99999714,0.3719999,0.9894169
factorial_1190,0.94080514,0.7459239,0.9484189,0.12364715,0.9972306,0.31676108,0.5933888
factorial_1191,0.94669193,0.99935895,0.64074206,0.9999915,0.99999756,0.599103,0.9855422
factorial_1192,0.7195008,0.9994122,0.9851547,0.9999983,0.99999845,0.38173574,0.78353786
factorial_1193,0.9717311,0.9956363,0.98019785,0.9992476,0.9999998,0.9018078,0.911932
factorial_1194,0.9860531,0.9033337,0.9870365,0.9928219,0.99588853,0.8057679,0.14114505
factorial_1195,0.98478925,0.99838555,0.79703104,0.97230524,0.999927,0.6379408,0.99184424
factorial_1196,0.74767643,0.9988945,0.94118184,0.99999833,0.99999845,0.094707705,0.9628501
factorial_1197,0.99988735,0.99017274,0.9998953,0.9998467,0.9999996,0.57059985,0.97954607
factorial_1198,0.996452,0.9994584,0.99943465,0.99999523,1.0,0.76405025,0.99362683
factorial_1199,0.9082162,0.43254775,0.5466826,0.6171359,0.61826044,0.8032376,0.0049015665
