ID,SOURCE_DATASET,SINGER_ID,ATTACK,VOICE_FAKE,SPLIT,AUTHENTICITY,UNUSED_PROTOCOL_FIELD
CtrSVDD_0000_T_0000301,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000302,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000303,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000304,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000305,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000306,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000307,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000308,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000309,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000310,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000311,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000312,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000313,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000314,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000315,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000316,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000317,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000318,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000319,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000320,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000321,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000322,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000323,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000324,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000325,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000326,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000327,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000328,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000329,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000330,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000331,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000332,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000333,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000334,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000335,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000336,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000337,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000338,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000339,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000340,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000341,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000342,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000343,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000344,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000345,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000346,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000347,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000348,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000349,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000350,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000351,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000352,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000353,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000354,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000355,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000356,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000357,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000358,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000359,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000360,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000361,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000362,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000363,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000364,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000365,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000366,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000367,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000368,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000369,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000370,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000371,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000372,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000373,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000374,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000375,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000376,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000377,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000378,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000379,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000380,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000381,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000382,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000383,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000384,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000385,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000386,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000387,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000388,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000389,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000390,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000391,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000392,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000393,ofuton,CtrSVDD_0000,-,0,train,bonafide,-
CtrSVDD_0000_T_0000394,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000395,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000396,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000397,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000398,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000399,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000400,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000401,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000402,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000403,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000404,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000405,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000406,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000407,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000408,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000409,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000410,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000411,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000412,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000413,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000414,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000415,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000416,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000417,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000418,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000419,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000420,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000421,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000422,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000423,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000424,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000425,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000426,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000427,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000428,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000429,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000430,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000431,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000432,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000433,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000434,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000435,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000436,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000437,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000438,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000439,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000440,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000441,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000442,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000443,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000444,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000445,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000446,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000447,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000448,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000449,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000450,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000451,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000452,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000453,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000454,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000455,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000456,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000457,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000458,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000459,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000460,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000461,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000462,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000463,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000464,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000465,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000466,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000467,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000468,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000469,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000470,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000471,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000472,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000473,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000474,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000475,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000476,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000477,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000478,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000479,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000480,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000481,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000482,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000483,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000484,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000485,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000486,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000487,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000488,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000489,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000490,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000491,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000492,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000493,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000494,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000495,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000496,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000497,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000498,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000499,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000500,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000501,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000502,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000503,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000504,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000505,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000506,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000507,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000508,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000509,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000510,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000511,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000512,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000513,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000514,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000515,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000516,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000517,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000518,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000519,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000520,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000521,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000522,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000523,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000524,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000525,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000526,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000527,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000528,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000529,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000530,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000531,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000532,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000533,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000534,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000535,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000536,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000537,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000538,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000539,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000540,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000541,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000542,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000543,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000544,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000545,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000546,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000547,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000548,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000549,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000550,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000551,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000552,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000553,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000554,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000555,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000556,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000557,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000558,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000559,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000560,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000561,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000562,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000563,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000564,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000565,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000566,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000567,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000568,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000569,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000570,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000571,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000572,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000573,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000574,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000575,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000576,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000577,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000578,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000579,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000580,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000581,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000582,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000583,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000584,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000585,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000586,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000587,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000588,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000589,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000590,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000591,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000592,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000593,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000594,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000595,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000596,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000597,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
CtrSVDD_0000_T_0000598,ofuton,CtrSVDD_0000,A01,1,train,deepfake,-
