ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,CONDITION,SOURCE,CODEC,VOICE_SOURCE_ID,MUSIC_SOURCE_ID,SNR_DB,PARENT_ID,CHANNEL,SOURCE_DATASET,GENERATOR,GROUP_ID,SPLIT,VOCODER,SPEAKER,DURATION,SOFIA_MERT_FAKE_PROB
sdxeq_0026__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0085,sdm_fake_0010,0.0,sdxeq_0026,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,,0.020511597394943237
sdxeq_0027__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0041,sdm_fake_0128,6.0,sdxeq_0027,resample8k,source_disjoint_mixed_equal_v1,,,,,,,0.16780874133110046
sdxeq_0027__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0041,sdm_fake_0128,6.0,sdxeq_0027,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,,0.09566222876310349
sdxeq_0027__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0041,sdm_fake_0128,6.0,sdxeq_0027,g726_24k,source_disjoint_mixed_equal_v1,,,,,,,0.1073264628648758
sdxeq_0027__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0041,sdm_fake_0128,6.0,sdxeq_0027,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,,0.02220795303583145
sdxeq_0028__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0013,sdm_fake_0163,-6.0,sdxeq_0028,resample8k,source_disjoint_mixed_equal_v1,,,,,,,0.9857683777809143
sdxeq_0028__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0013,sdm_fake_0163,-6.0,sdxeq_0028,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,,0.24179114401340485
sdxeq_0028__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0013,sdm_fake_0163,-6.0,sdxeq_0028,g726_24k,source_disjoint_mixed_equal_v1,,,,,,,0.23785287141799927
sdxeq_0028__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0013,sdm_fake_0163,-6.0,sdxeq_0028,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,,0.02289184369146824
sdxeq_0029__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0007,sdm_fake_0157,0.0,sdxeq_0029,resample8k,source_disjoint_mixed_equal_v1,,,,,,,0.3853926956653595
sdxeq_0029__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0007,sdm_fake_0157,0.0,sdxeq_0029,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,,0.0769355371594429
sdxeq_0029__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0007,sdm_fake_0157,0.0,sdxeq_0029,g726_24k,source_disjoint_mixed_equal_v1,,,,,,,0.0754408985376358
sdxeq_0029__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0007,sdm_fake_0157,0.0,sdxeq_0029,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,,0.014661195687949657
sdxeq_0030__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0056,sdm_fake_0163,6.0,sdxeq_0030,resample8k,source_disjoint_mixed_equal_v1,,,,,,,0.6956698894500732
sdxeq_0030__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0056,sdm_fake_0163,6.0,sdxeq_0030,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,,0.08235244452953339
sdxeq_0030__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0056,sdm_fake_0163,6.0,sdxeq_0030,g726_24k,source_disjoint_mixed_equal_v1,,,,,,,0.06984038650989532
sdxeq_0030__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0056,sdm_fake_0163,6.0,sdxeq_0030,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,,0.019732248038053513
sdxeq_0031__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0046,sdm_fake_0166,-6.0,sdxeq_0031,resample8k,source_disjoint_mixed_equal_v1,,,,,,,0.03636891022324562
sdxeq_0031__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0046,sdm_fake_0166,-6.0,sdxeq_0031,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,,0.08590325713157654
sdxeq_0031__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0046,sdm_fake_0166,-6.0,sdxeq_0031,g726_24k,source_disjoint_mixed_equal_v1,,,,,,,0.0984368696808815
sdxeq_0031__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0046,sdm_fake_0166,-6.0,sdxeq_0031,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,,0.02045825868844986
sdxeq_0032__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0091,sdm_fake_0031,0.0,sdxeq_0032,resample8k,source_disjoint_mixed_equal_v1,,,,,,,0.7775153517723083
sdxeq_0032__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0091,sdm_fake_0031,0.0,sdxeq_0032,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,,0.2108720988035202
sdxeq_0032__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0091,sdm_fake_0031,0.0,sdxeq_0032,g726_24k,source_disjoint_mixed_equal_v1,,,,,,,0.20974473655223846
sdxeq_0032__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0091,sdm_fake_0031,0.0,sdxeq_0032,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,,0.02022605761885643
sdxeq_0033__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0071,sdm_fake_0137,6.0,sdxeq_0033,resample8k,source_disjoint_mixed_equal_v1,,,,,,,0.27159327268600464
sdxeq_0033__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0071,sdm_fake_0137,6.0,sdxeq_0033,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,,0.16050156950950623
sdxeq_0033__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0071,sdm_fake_0137,6.0,sdxeq_0033,g726_24k,source_disjoint_mixed_equal_v1,,,,,,,0.1448102593421936
sdxeq_0033__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0071,sdm_fake_0137,6.0,sdxeq_0033,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,,0.03200172632932663
sdxeq_0034__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0084,sdm_fake_0018,-6.0,sdxeq_0034,resample8k,source_disjoint_mixed_equal_v1,,,,,,,0.45744460821151733
sdxeq_0034__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0084,sdm_fake_0018,-6.0,sdxeq_0034,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,,0.08231225609779358
sdxeq_0034__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0084,sdm_fake_0018,-6.0,sdxeq_0034,g726_24k,source_disjoint_mixed_equal_v1,,,,,,,0.08600287139415741
sdxeq_0034__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0084,sdm_fake_0018,-6.0,sdxeq_0034,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,,0.02446470782160759
sdxeq_0035__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0068,sdm_fake_0168,0.0,sdxeq_0035,resample8k,source_disjoint_mixed_equal_v1,,,,,,,0.7930800914764404
sdxeq_0035__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0068,sdm_fake_0168,0.0,sdxeq_0035,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,,0.16906240582466125
sdxeq_0035__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0068,sdm_fake_0168,0.0,sdxeq_0035,g726_24k,source_disjoint_mixed_equal_v1,,,,,,,0.15190447866916656
sdxeq_0035__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0068,sdm_fake_0168,0.0,sdxeq_0035,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,,0.027161704376339912
sdxeq_0036__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0069,sdm_fake_0104,6.0,sdxeq_0036,resample8k,source_disjoint_mixed_equal_v1,,,,,,,0.08654147386550903
sdxeq_0036__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0069,sdm_fake_0104,6.0,sdxeq_0036,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,,0.05224164202809334
sdxeq_0036__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0069,sdm_fake_0104,6.0,sdxeq_0036,g726_24k,source_disjoint_mixed_equal_v1,,,,,,,0.045217834413051605
sdxeq_0036__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0069,sdm_fake_0104,6.0,sdxeq_0036,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,,0.01216413639485836
sdxeq_0037__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0045,sdm_fake_0076,-6.0,sdxeq_0037,resample8k,source_disjoint_mixed_equal_v1,,,,,,,0.8690494894981384
sdxeq_0037__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0045,sdm_fake_0076,-6.0,sdxeq_0037,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,,0.2337484508752823
sdxeq_0037__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0045,sdm_fake_0076,-6.0,sdxeq_0037,g726_24k,source_disjoint_mixed_equal_v1,,,,,,,0.22934669256210327
sdxeq_0037__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0045,sdm_fake_0076,-6.0,sdxeq_0037,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,,0.0572771318256855
sdxeq_0038__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0051,sdm_fake_0170,0.0,sdxeq_0038,resample8k,source_disjoint_mixed_equal_v1,,,,,,,0.5366246700286865
sdxeq_0038__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0051,sdm_fake_0170,0.0,sdxeq_0038,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,,0.35145801305770874
sdxeq_0038__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0051,sdm_fake_0170,0.0,sdxeq_0038,g726_24k,source_disjoint_mixed_equal_v1,,,,,,,0.32929447293281555
sdxeq_0038__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0051,sdm_fake_0170,0.0,sdxeq_0038,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,,0.025482896715402603
sdxeq_0039__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0059,sdm_fake_0044,6.0,sdxeq_0039,resample8k,source_disjoint_mixed_equal_v1,,,,,,,0.07988321036100388
sdxeq_0039__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0059,sdm_fake_0044,6.0,sdxeq_0039,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,,0.09163364768028259
sdxeq_0039__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0059,sdm_fake_0044,6.0,sdxeq_0039,g726_24k,source_disjoint_mixed_equal_v1,,,,,,,0.09422799199819565
sdxeq_0039__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0059,sdm_fake_0044,6.0,sdxeq_0039,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,,0.022260839119553566
sdxeq_0040__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0084,sdm_fake_0075,-6.0,sdxeq_0040,resample8k,source_disjoint_mixed_equal_v1,,,,,,,0.7071882486343384
sdxeq_0040__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0084,sdm_fake_0075,-6.0,sdxeq_0040,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,,0.12927775084972382
sdxeq_0040__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0084,sdm_fake_0075,-6.0,sdxeq_0040,g726_24k,source_disjoint_mixed_equal_v1,,,,,,,0.1141701489686966
sdxeq_0040__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0084,sdm_fake_0075,-6.0,sdxeq_0040,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,,0.011911092326045036
sdxeq_0041__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0034,sdm_fake_0084,0.0,sdxeq_0041,resample8k,source_disjoint_mixed_equal_v1,,,,,,,0.024622444063425064
sdxeq_0041__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0034,sdm_fake_0084,0.0,sdxeq_0041,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,,0.061049338430166245
sdxeq_0041__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0034,sdm_fake_0084,0.0,sdxeq_0041,g726_24k,source_disjoint_mixed_equal_v1,,,,,,,0.061464399099349976
sdxeq_0041__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0034,sdm_fake_0084,0.0,sdxeq_0041,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,,0.013741068542003632
sdxeq_0042__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0070,sdm_fake_0085,6.0,sdxeq_0042,resample8k,source_disjoint_mixed_equal_v1,,,,,,,0.8320314288139343
sdxeq_0042__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0070,sdm_fake_0085,6.0,sdxeq_0042,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,,0.5731754899024963
sdxeq_0042__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0070,sdm_fake_0085,6.0,sdxeq_0042,g726_24k,source_disjoint_mixed_equal_v1,,,,,,,0.46514248847961426
sdxeq_0042__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0070,sdm_fake_0085,6.0,sdxeq_0042,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,,0.2460254728794098
sdxeq_0043__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0024,sdm_fake_0135,-6.0,sdxeq_0043,resample8k,source_disjoint_mixed_equal_v1,,,,,,,0.26382312178611755
sdxeq_0043__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0024,sdm_fake_0135,-6.0,sdxeq_0043,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,,0.09103520214557648
sdxeq_0043__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0024,sdm_fake_0135,-6.0,sdxeq_0043,g726_24k,source_disjoint_mixed_equal_v1,,,,,,,0.10150554776191711
sdxeq_0043__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0024,sdm_fake_0135,-6.0,sdxeq_0043,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,,0.022495241835713387
sdxeq_0044__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0016,sdm_fake_0116,0.0,sdxeq_0044,resample8k,source_disjoint_mixed_equal_v1,,,,,,,0.7227112650871277
sdxeq_0044__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0016,sdm_fake_0116,0.0,sdxeq_0044,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,,0.2052033543586731
sdxeq_0044__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0016,sdm_fake_0116,0.0,sdxeq_0044,g726_24k,source_disjoint_mixed_equal_v1,,,,,,,0.2176397442817688
sdxeq_0044__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0016,sdm_fake_0116,0.0,sdxeq_0044,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,,0.020869644358754158
sdxeq_0045__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0000,sdm_fake_0126,6.0,sdxeq_0045,resample8k,source_disjoint_mixed_equal_v1,,,,,,,0.1184227243065834
sdxeq_0045__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0000,sdm_fake_0126,6.0,sdxeq_0045,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,,0.147604301571846
sdxeq_0045__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0000,sdm_fake_0126,6.0,sdxeq_0045,g726_24k,source_disjoint_mixed_equal_v1,,,,,,,0.14406460523605347
sdxeq_0045__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0000,sdm_fake_0126,6.0,sdxeq_0045,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,,0.05997014790773392
sdxeq_0046__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0055,sdm_fake_0041,-6.0,sdxeq_0046,resample8k,source_disjoint_mixed_equal_v1,,,,,,,0.9690332412719727
sdxeq_0046__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0055,sdm_fake_0041,-6.0,sdxeq_0046,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,,0.276201993227005
sdxeq_0046__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0055,sdm_fake_0041,-6.0,sdxeq_0046,g726_24k,source_disjoint_mixed_equal_v1,,,,,,,0.28233540058135986
sdxeq_0046__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0055,sdm_fake_0041,-6.0,sdxeq_0046,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,,0.027530500665307045
sdxeq_0047__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0049,sdm_fake_0073,0.0,sdxeq_0047,resample8k,source_disjoint_mixed_equal_v1,,,,,,,0.13465838134288788
sdxeq_0047__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0049,sdm_fake_0073,0.0,sdxeq_0047,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,,0.08133222907781601
sdxeq_0047__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0049,sdm_fake_0073,0.0,sdxeq_0047,g726_24k,source_disjoint_mixed_equal_v1,,,,,,,0.07543706893920898
sdxeq_0047__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0049,sdm_fake_0073,0.0,sdxeq_0047,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,,0.02359509840607643
sdxeq_0048__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0009,sdm_fake_0114,6.0,sdxeq_0048,resample8k,source_disjoint_mixed_equal_v1,,,,,,,0.06727878004312515
sdxeq_0048__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0009,sdm_fake_0114,6.0,sdxeq_0048,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,,0.052698638290166855
sdxeq_0048__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0009,sdm_fake_0114,6.0,sdxeq_0048,g726_24k,source_disjoint_mixed_equal_v1,,,,,,,0.05360192805528641
sdxeq_0048__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0009,sdm_fake_0114,6.0,sdxeq_0048,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,,0.029631435871124268
sdxeq_0049__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0028,sdm_fake_0021,-6.0,sdxeq_0049,resample8k,source_disjoint_mixed_equal_v1,,,,,,,0.2756739854812622
sdxeq_0049__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0028,sdm_fake_0021,-6.0,sdxeq_0049,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,,0.13633666932582855
sdxeq_0049__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0028,sdm_fake_0021,-6.0,sdxeq_0049,g726_24k,source_disjoint_mixed_equal_v1,,,,,,,0.12203328311443329
sdxeq_0049__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0028,sdm_fake_0021,-6.0,sdxeq_0049,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,,0.027868682518601418
sdxeq_0050__phonefact_resample8k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0192,sdm_real_0194,-6.0,sdxeq_0050,resample8k,source_disjoint_mixed_equal_v1,,,,,,,0.09965696930885315
sdxeq_0050__phonefact_g711_ulaw,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0192,sdm_real_0194,-6.0,sdxeq_0050,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,,0.1398787796497345
sdxeq_0050__phonefact_g726_24k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0192,sdm_real_0194,-6.0,sdxeq_0050,g726_24k,source_disjoint_mixed_equal_v1,,,,,,,0.1369100660085678
sdxeq_0050__phonefact_opus_nb_8k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0192,sdm_real_0194,-6.0,sdxeq_0050,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,,0.04027736559510231
sdxeq_0051__phonefact_resample8k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0175,sdm_real_0032,0.0,sdxeq_0051,resample8k,source_disjoint_mixed_equal_v1,,,,,,,0.03832756355404854
sdxeq_0051__phonefact_g711_ulaw,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0175,sdm_real_0032,0.0,sdxeq_0051,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,,0.037664592266082764
sdxeq_0051__phonefact_g726_24k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0175,sdm_real_0032,0.0,sdxeq_0051,g726_24k,source_disjoint_mixed_equal_v1,,,,,,,0.04733135551214218
sdxeq_0051__phonefact_opus_nb_8k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0175,sdm_real_0032,0.0,sdxeq_0051,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,,0.012612294405698776
sdxeq_0052__phonefact_resample8k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0198,sdm_real_0146,6.0,sdxeq_0052,resample8k,source_disjoint_mixed_equal_v1,,,,,,,0.01235269196331501
sdxeq_0052__phonefact_g711_ulaw,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0198,sdm_real_0146,6.0,sdxeq_0052,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,,0.014135876670479774
sdxeq_0052__phonefact_g726_24k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0198,sdm_real_0146,6.0,sdxeq_0052,g726_24k,source_disjoint_mixed_equal_v1,,,,,,,0.018223702907562256
sdxeq_0052__phonefact_opus_nb_8k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0198,sdm_real_0146,6.0,sdxeq_0052,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,,0.008906605653464794
sdxeq_0053__phonefact_resample8k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0153,sdm_real_0062,-6.0,sdxeq_0053,resample8k,source_disjoint_mixed_equal_v1,,,,,,,0.03508322685956955
sdxeq_0053__phonefact_g711_ulaw,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0153,sdm_real_0062,-6.0,sdxeq_0053,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,,0.0518660731613636
sdxeq_0053__phonefact_g726_24k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0153,sdm_real_0062,-6.0,sdxeq_0053,g726_24k,source_disjoint_mixed_equal_v1,,,,,,,0.06546475738286972
