MIX,FILE_W,VOICE_W,DATASET,N,FILE_N,VOICE_N,MUSIC_N,FILE_EER,VOICE_EER,MUSIC_EER,VOICE_AUC,MUSIC_AUC,ADS,CPS,SCORE
s09,0.05,0.35,dev,400,400,350,350,0.21527272727272728,0.2628571428571429,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7849350649350649,0.9947428571428572,0.8059158441558442
s09,0.05,0.35,factorial,400,400,350,350,0.21527272727272728,0.2114285714285714,0.20571428571428574,0.9928,0.9989142857142856,0.7883636363636364,0.9958571428571428,0.8091129870129871
s09,0.05,0.35,phone,1200,1200,800,800,0.16414285714285715,0.14749999999999996,0.13749999999999998,0.956603125,0.9840593750000001,0.8471785714285713,0.9703312500000001,0.8594938392857143
s09,0.05,0.35,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s09,0.05,0.35,combined,1600,1600,1150,1150,0.17751794871794868,0.1791304347826087,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.827414938684504,0.9742396135265701,0.8420974061687105
s09,0.05,0.4,dev,400,400,350,350,0.21527272727272728,0.26857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7837922077922077,0.9947428571428572,0.8048872727272727
s09,0.05,0.4,factorial,400,400,350,350,0.21527272727272728,0.2114285714285714,0.20571428571428574,0.9928,0.9989142857142856,0.7883636363636364,0.9958571428571428,0.8091129870129871
s09,0.05,0.4,phone,1200,1200,800,800,0.16414285714285715,0.14500000000000002,0.13749999999999998,0.956603125,0.9840593750000001,0.8476785714285715,0.9703312500000001,0.8599438392857144
s09,0.05,0.4,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s09,0.05,0.4,combined,1600,1600,1150,1150,0.17751794871794868,0.17391304347826086,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8284584169453735,0.9742396135265701,0.8430365366034931
s09,0.075,0.0,dev,400,400,350,350,0.21527272727272728,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7803636363636364,0.9947428571428572,0.8018015584415585
s09,0.075,0.0,factorial,400,400,350,350,0.22472727272727272,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7813506493506495,0.9958571428571428,0.8028012987012988
s09,0.075,0.0,phone,1200,1200,800,800,0.16171428571428575,0.16749999999999998,0.13749999999999998,0.956603125,0.9840593750000001,0.8443928571428572,0.9703312500000001,0.8569866964285715
s09,0.075,0.0,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s09,0.075,0.0,combined,1600,1600,1150,1150,0.17255384615384614,0.18956521739130439,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8278100334448161,0.9742396135265701,0.8424529914529915
s09,0.075,0.025,dev,400,400,350,350,0.21527272727272728,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7803636363636364,0.9947428571428572,0.8018015584415585
s09,0.075,0.025,factorial,400,400,350,350,0.22472727272727272,0.22857142857142854,0.20571428571428574,0.9928,0.9989142857142856,0.7802077922077921,0.9958571428571428,0.8017727272727272
s09,0.075,0.025,phone,1200,1200,800,800,0.16171428571428575,0.16500000000000004,0.13749999999999998,0.956603125,0.9840593750000001,0.8448928571428571,0.9703312500000001,0.8574366964285715
s09,0.075,0.025,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s09,0.075,0.025,combined,1600,1600,1150,1150,0.17255384615384614,0.18956521739130439,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8278100334448161,0.9742396135265701,0.8424529914529915
s09,0.075,0.05,dev,400,400,350,350,0.21527272727272728,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7803636363636364,0.9947428571428572,0.8018015584415585
s09,0.075,0.05,factorial,400,400,350,350,0.22472727272727272,0.21714285714285717,0.20571428571428574,0.9928,0.9989142857142856,0.7824935064935066,0.9958571428571428,0.8038298701298702
s09,0.075,0.05,phone,1200,1200,800,800,0.16171428571428575,0.16500000000000004,0.13749999999999998,0.956603125,0.9840593750000001,0.8448928571428571,0.9703312500000001,0.8574366964285715
s09,0.075,0.05,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s09,0.075,0.05,combined,1600,1600,1150,1150,0.17255384615384614,0.1878260869565217,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8281578595317726,0.9742396135265701,0.8427660349312522
s09,0.075,0.075,dev,400,400,350,350,0.21527272727272728,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7803636363636364,0.9947428571428572,0.8018015584415585
s09,0.075,0.075,factorial,400,400,350,350,0.22472727272727272,0.21714285714285717,0.20571428571428574,0.9928,0.9989142857142856,0.7824935064935066,0.9958571428571428,0.8038298701298702
s09,0.075,0.075,phone,1200,1200,800,800,0.16171428571428575,0.16000000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8458928571428572,0.9703312500000001,0.8583366964285716
s09,0.075,0.075,yue,124,124,108,124,0.09578804347826086,0.12083333333333335,0.14516129032258063,0.9837962962962963,,0.8843909244974287,,
s09,0.075,0.075,combined,1600,1600,1150,1150,0.17255384615384614,0.18608695652173912,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8285056856187292,0.9742396135265701,0.8430790784095132
s09,0.075,0.1,dev,400,400,350,350,0.21527272727272728,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7803636363636364,0.9947428571428572,0.8018015584415585
s09,0.075,0.1,factorial,400,400,350,350,0.22472727272727272,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7813506493506495,0.9958571428571428,0.8028012987012988
s09,0.075,0.1,phone,1200,1200,800,800,0.16171428571428575,0.16000000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8458928571428572,0.9703312500000001,0.8583366964285716
s09,0.075,0.1,yue,124,124,108,124,0.09578804347826086,0.12083333333333335,0.14516129032258063,0.9837962962962963,,0.8843909244974287,,
s09,0.075,0.1,combined,1600,1600,1150,1150,0.17255384615384614,0.18608695652173912,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8285056856187292,0.9742396135265701,0.8430790784095132
s09,0.075,0.15,dev,400,400,350,350,0.21527272727272728,0.28,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7815064935064935,0.9947428571428572,0.8028301298701299
s09,0.075,0.15,factorial,400,400,350,350,0.22472727272727272,0.2114285714285714,0.20571428571428574,0.9928,0.9989142857142856,0.7836363636363637,0.9958571428571428,0.8048584415584417
s09,0.075,0.15,phone,1200,1200,800,800,0.16171428571428575,0.15500000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8468928571428571,0.9703312500000001,0.8592366964285715
s09,0.075,0.15,yue,124,124,108,124,0.09578804347826086,0.12083333333333335,0.14516129032258063,0.9837962962962963,,0.8843909244974287,,
s09,0.075,0.15,combined,1600,1600,1150,1150,0.17255384615384614,0.1878260869565217,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8281578595317726,0.9742396135265701,0.8427660349312522
s09,0.075,0.2,dev,400,400,350,350,0.21527272727272728,0.27428571428571424,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7826493506493506,0.9947428571428572,0.8038587012987013
s09,0.075,0.2,factorial,400,400,350,350,0.22472727272727272,0.20571428571428574,0.20571428571428574,0.9928,0.9989142857142856,0.7847792207792208,0.9958571428571428,0.805887012987013
s09,0.075,0.2,phone,1200,1200,800,800,0.16171428571428575,0.15249999999999997,0.13749999999999998,0.956603125,0.9840593750000001,0.8473928571428571,0.9703312500000001,0.8596866964285714
s09,0.075,0.2,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s09,0.075,0.2,combined,1600,1600,1150,1150,0.17255384615384614,0.18434782608695655,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8288535117056857,0.9742396135265701,0.8433921218877742
s09,0.075,0.25,dev,400,400,350,350,0.21527272727272728,0.2628571428571429,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7849350649350649,0.9947428571428572,0.8059158441558442
s09,0.075,0.25,factorial,400,400,350,350,0.22472727272727272,0.20571428571428574,0.20571428571428574,0.9928,0.9989142857142856,0.7847792207792208,0.9958571428571428,0.805887012987013
s09,0.075,0.25,phone,1200,1200,800,800,0.16171428571428575,0.15249999999999997,0.13749999999999998,0.956603125,0.9840593750000001,0.8473928571428571,0.9703312500000001,0.8596866964285714
s09,0.075,0.25,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s09,0.075,0.25,combined,1600,1600,1150,1150,0.17255384615384614,0.18260869565217389,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8292013377926422,0.9742396135265701,0.843705165366035
s09,0.075,0.3,dev,400,400,350,350,0.21527272727272728,0.26857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7837922077922077,0.9947428571428572,0.8048872727272727
s09,0.075,0.3,factorial,400,400,350,350,0.22472727272727272,0.19999999999999998,0.20571428571428574,0.9928,0.9989142857142856,0.7859220779220779,0.9958571428571428,0.8069155844155844
s09,0.075,0.3,phone,1200,1200,800,800,0.16171428571428575,0.14749999999999996,0.13749999999999998,0.956603125,0.9840593750000001,0.8483928571428572,0.9703312500000001,0.8605866964285716
s09,0.075,0.3,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s09,0.075,0.3,combined,1600,1600,1150,1150,0.17255384615384614,0.18086956521739128,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8295491638795986,0.9742396135265701,0.8440182088442958
s09,0.075,0.35,dev,400,400,350,350,0.21527272727272728,0.2628571428571429,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7849350649350649,0.9947428571428572,0.8059158441558442
s09,0.075,0.35,factorial,400,400,350,350,0.22472727272727272,0.2114285714285714,0.20571428571428574,0.9928,0.9989142857142856,0.7836363636363637,0.9958571428571428,0.8048584415584417
s09,0.075,0.35,phone,1200,1200,800,800,0.16171428571428575,0.14749999999999996,0.13749999999999998,0.956603125,0.9840593750000001,0.8483928571428572,0.9703312500000001,0.8605866964285716
s09,0.075,0.35,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s09,0.075,0.35,combined,1600,1600,1150,1150,0.17255384615384614,0.1791304347826087,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8298969899665551,0.9742396135265701,0.8443312523225566
s09,0.075,0.4,dev,400,400,350,350,0.21527272727272728,0.26857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7837922077922077,0.9947428571428572,0.8048872727272727
s09,0.075,0.4,factorial,400,400,350,350,0.22472727272727272,0.2114285714285714,0.20571428571428574,0.9928,0.9989142857142856,0.7836363636363637,0.9958571428571428,0.8048584415584417
s09,0.075,0.4,phone,1200,1200,800,800,0.16171428571428575,0.14500000000000002,0.13749999999999998,0.956603125,0.9840593750000001,0.8488928571428571,0.9703312500000001,0.8610366964285715
s09,0.075,0.4,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s09,0.075,0.4,combined,1600,1600,1150,1150,0.17255384615384614,0.17391304347826086,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8309404682274247,0.9742396135265701,0.8452703827573393
s09,0.1,0.0,dev,400,400,350,350,0.21527272727272728,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7803636363636364,0.9947428571428572,0.8018015584415585
s09,0.1,0.0,factorial,400,400,350,350,0.22472727272727272,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7813506493506495,0.9958571428571428,0.8028012987012988
s09,0.1,0.0,phone,1200,1200,800,800,0.16171428571428575,0.16749999999999998,0.13749999999999998,0.956603125,0.9840593750000001,0.8443928571428572,0.9703312500000001,0.8569866964285715
s09,0.1,0.0,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s09,0.1,0.0,combined,1600,1600,1150,1150,0.1699282051282051,0.18956521739130439,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8291228539576365,0.9742396135265701,0.8436345299145298
s09,0.1,0.025,dev,400,400,350,350,0.21527272727272728,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7803636363636364,0.9947428571428572,0.8018015584415585
s09,0.1,0.025,factorial,400,400,350,350,0.22472727272727272,0.22857142857142854,0.20571428571428574,0.9928,0.9989142857142856,0.7802077922077921,0.9958571428571428,0.8017727272727272
s09,0.1,0.025,phone,1200,1200,800,800,0.16171428571428575,0.16500000000000004,0.13749999999999998,0.956603125,0.9840593750000001,0.8448928571428571,0.9703312500000001,0.8574366964285715
s09,0.1,0.025,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s09,0.1,0.025,combined,1600,1600,1150,1150,0.1699282051282051,0.18956521739130439,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8291228539576365,0.9742396135265701,0.8436345299145298
s09,0.1,0.05,dev,400,400,350,350,0.21527272727272728,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7803636363636364,0.9947428571428572,0.8018015584415585
s09,0.1,0.05,factorial,400,400,350,350,0.22472727272727272,0.21714285714285717,0.20571428571428574,0.9928,0.9989142857142856,0.7824935064935066,0.9958571428571428,0.8038298701298702
s09,0.1,0.05,phone,1200,1200,800,800,0.16171428571428575,0.16500000000000004,0.13749999999999998,0.956603125,0.9840593750000001,0.8448928571428571,0.9703312500000001,0.8574366964285715
s09,0.1,0.05,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s09,0.1,0.05,combined,1600,1600,1150,1150,0.1699282051282051,0.1878260869565217,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8294706800445931,0.9742396135265701,0.8439475733927908
s09,0.1,0.075,dev,400,400,350,350,0.21527272727272728,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7803636363636364,0.9947428571428572,0.8018015584415585
s09,0.1,0.075,factorial,400,400,350,350,0.22472727272727272,0.21714285714285717,0.20571428571428574,0.9928,0.9989142857142856,0.7824935064935066,0.9958571428571428,0.8038298701298702
s09,0.1,0.075,phone,1200,1200,800,800,0.16171428571428575,0.16000000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8458928571428572,0.9703312500000001,0.8583366964285716
s09,0.1,0.075,yue,124,124,108,124,0.09578804347826086,0.12083333333333335,0.14516129032258063,0.9837962962962963,,0.8843909244974287,,
s09,0.1,0.075,combined,1600,1600,1150,1150,0.1699282051282051,0.18608695652173912,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8298185061315496,0.9742396135265701,0.8442606168710516
s09,0.1,0.1,dev,400,400,350,350,0.21527272727272728,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7803636363636364,0.9947428571428572,0.8018015584415585
s09,0.1,0.1,factorial,400,400,350,350,0.22472727272727272,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7813506493506495,0.9958571428571428,0.8028012987012988
s09,0.1,0.1,phone,1200,1200,800,800,0.16171428571428575,0.16000000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8458928571428572,0.9703312500000001,0.8583366964285716
s09,0.1,0.1,yue,124,124,108,124,0.09578804347826086,0.12083333333333335,0.14516129032258063,0.9837962962962963,,0.8843909244974287,,
s09,0.1,0.1,combined,1600,1600,1150,1150,0.1699282051282051,0.18608695652173912,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8298185061315496,0.9742396135265701,0.8442606168710516
s09,0.1,0.15,dev,400,400,350,350,0.21527272727272728,0.28,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7815064935064935,0.9947428571428572,0.8028301298701299
s09,0.1,0.15,factorial,400,400,350,350,0.22472727272727272,0.2114285714285714,0.20571428571428574,0.9928,0.9989142857142856,0.7836363636363637,0.9958571428571428,0.8048584415584417
s09,0.1,0.15,phone,1200,1200,800,800,0.16171428571428575,0.15500000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8468928571428571,0.9703312500000001,0.8592366964285715
s09,0.1,0.15,yue,124,124,108,124,0.09578804347826086,0.12083333333333335,0.14516129032258063,0.9837962962962963,,0.8843909244974287,,
s09,0.1,0.15,combined,1600,1600,1150,1150,0.1699282051282051,0.1878260869565217,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8294706800445931,0.9742396135265701,0.8439475733927908
s09,0.1,0.2,dev,400,400,350,350,0.21527272727272728,0.27428571428571424,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7826493506493506,0.9947428571428572,0.8038587012987013
s09,0.1,0.2,factorial,400,400,350,350,0.22472727272727272,0.20571428571428574,0.20571428571428574,0.9928,0.9989142857142856,0.7847792207792208,0.9958571428571428,0.805887012987013
s09,0.1,0.2,phone,1200,1200,800,800,0.16171428571428575,0.15249999999999997,0.13749999999999998,0.956603125,0.9840593750000001,0.8473928571428571,0.9703312500000001,0.8596866964285714
s09,0.1,0.2,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
