ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,VOICE_CASE,CONVERSATION_MODE,MUSIC_CASE,MUSIC_LAYOUT,SPLIT,FAKE_VOICE_FRACTION,MUSIC_FRACTION,VOICE_RANGES,MUSIC_RANGES,VOICE_FAKE_RANGES,MUSIC_FAKE_RANGES,FIRST_SOURCE_ID,FIRST_SOURCE_BANK,FIRST_GENERATOR,FIRST_GROUP,SECOND_SOURCE_ID,SECOND_SOURCE_BANK,SECOND_GENERATOR,SECOND_GROUP,MUSIC_SOURCE_ID,MUSIC_SOURCE_BANK,MUSIC_GENERATOR,MUSIC_GROUP,PARENT_ID,DURATION,ROLE,DATASET,PATH,MIX_MODE,COMPONENT_CASE,PAIR_GROUP,VOICE_SOURCE_ID,VOICE_SOURCE_BANK,VOICE_GENERATOR,VOICE_GROUP,SNR_DB,VOICE_START,VOICE_END,MUSIC_START,MUSIC_END,CONDITION,SOURCE,CODEC,ORIGINAL_SPLIT,SOURCE_FILE,STRESS_VARIANT,SOURCE_BANK,MIXTURE_ID,CHANNEL,OVERLAP_FRACTION,ORDER,EXCLUDE_VOICE_PRESENCE
forensic_train_00026,0,0.0,0.0,1,1,mixed,real_real,balanced_turns,real,background,train,0.0,1.0,"[[0.0, 3.5], [3.65, 7.65], [7.9, 10.7], [11.16, 14.06], [14.28, 17.28], [17.72, 20.62]]","[[0.0, 20.62]]",[],[],echofake_replay_bonafide_1172,echofake_dev_v1,bonafide,91c4680efd91b89ad8653cfe15c59b0065f57df3fd4a077be65a5cf7314eb439b34108635ad29f37d3d5671815f7d42102609ee61335f0e8e39f82203bdc987d,echofake_replay_bonafide_1005,echofake_dev_v1,bonafide,391f19cc56c80b71950a424f9dff058a997032adeb86035391cb71d437f6de3168091c5a7aad0cbd28cc5ae0c66ba67c4e000ce26070c6d3e2810288267220b9,echoes_real_0038,echoes_v1,real,music_0091,forensic_train_00026,20.62,train_or_development_sparse_call_mil,forensic_call_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/forensic_call_train_v1/audio/forensic_train_00026.flac,,,,,,,,,,,,,,,,,,,,,,,,False
forensic_train_00027,0,0.0,0.0,1,1,mixed,real_real,balanced_turns,real,background,train,0.0,1.0,"[[0.0, 3.2], [3.51, 5.91], [6.09, 9.689937], [9.809938, 12.409937], [12.569937, 16.169875], [16.319875, 19.619875]]","[[0.0, 19.619875]]",[],[],echofake_bonafide_0099,echofake_dev_v1,bonafide,6a064f4ce3e72afddc53628f3179e7230248752dd4593d1aa8a169fde0ee8dce99b4dbaab351385e687580232b6a3cb2c6291448d75412299983052ba59f7547,echofake_replay_bonafide_1103,echofake_dev_v1,bonafide,4397cdbe548d4804e2a287f08f0004addf3da38f8096992507de1f8de504128c150bc87f9b90d289726610074d09e613b786499992c59f64cf80ea1659393c84,echoes_real_0116,echoes_v1,real,music_0147,forensic_train_00027,19.619875,train_or_development_sparse_call_mil,forensic_call_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/forensic_call_train_v1/audio/forensic_train_00027.flac,,,,,,,,,,,,,,,,,,,,,,,,False
forensic_train_00028,0,0.0,0.0,1,1,mixed,real_real,balanced_turns,real,background,train,0.0,1.0,"[[0.0, 3.4], [3.82, 7.22], [7.43, 9.83], [10.1, 13.3], [13.78, 17.08], [17.27, 19.67]]","[[0.0, 19.67]]",[],[],echofake_replay_bonafide_1098,echofake_dev_v1,bonafide,4a0c237958f8f6367de4d2e2224b2937c9b286b85507405e3d39639f64ebf8143ac478893c1a70560ace0fb6561eab051ceac09f0fe4032c33148c882c8ab17e,echofake_replay_bonafide_0523,echofake_v2,bonafide,ccf89f1f5ba95377dfbc6adcb8740dbabfb397fb7a12c77933493ee8e488319c9f3f730e4a929df45f4844a4d29d9037b5b2aab6682baf3957b0e81272b84c84,suite_0202_mp3_64k,competition_v2_bad_presence,real,music_0001,forensic_train_00028,19.67,train_or_development_sparse_call_mil,forensic_call_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/forensic_call_train_v1/audio/forensic_train_00028.flac,,,,,,,,,,,,,,,,,,,,,,,,False
forensic_train_00029,0,0.0,0.0,1,1,mixed,real_real,balanced_turns,real,background,train,0.0,1.0,"[[0.0, 3.0], [3.2, 7.2], [7.6, 11.6], [11.88, 14.979938], [15.119875, 18.719812], [18.999813, 22.799813]]","[[0.0, 22.799813]]",[],[],echofake_replay_bonafide_1312,echofake_dev_v1,bonafide,c93527a999538f482302e872dd967514d7ea61d7c225e5a251397aa6fc44662368f6edb0462d0b9b20aeb8bbeda5d43d3790ef0d41d9137937f5cdb6775e2d6e,echofake_bonafide_0466,echofake_dev_v1,bonafide,d7b8bd57a847b9f6a92eb975f2fe0a8686ee95a9e71b0168d5ee36090c94b373186a93d864491807465a14b0cb0cd867c6a52509095f73cb3c58490f0fb7f149,suite_0234_telephone,competition_v2_bad_presence,real,music_0017,forensic_train_00029,22.7998125,train_or_development_sparse_call_mil,forensic_call_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/forensic_call_train_v1/audio/forensic_train_00029.flac,,,,,,,,,,,,,,,,,,,,,,,,False
forensic_train_00030,0,0.0,0.0,1,1,mixed,real_real,balanced_turns,real,background,train,0.0,1.0,"[[0.0, 3.4], [3.87, 6.27], [6.68, 9.779938], [10.189937, 14.189937], [14.599937, 17.299875], [17.719875, 21.319813]]","[[0.0, 21.319813]]",[],[],echofake_bonafide_0125,echofake_dev_v1,bonafide,f5645423ca69fe7dbb60a2fb9e168f3090297a18dbb7750d712fb49cbe79fcca5e005c76efd73b84594201768b21520c43b942ee5bd79a83868e34dcb589615a,echofake_replay_bonafide_0549,echofake_v2,bonafide,d5338e67701631ee8c125c3f5de1ad5ea62fc9acc84b10c7026c4d02b858bcb508f346be388389c86d6b3ab3b098df438be53f8cfc98bc13d8456bda475297d4,suite_0246_clean,competition_v2_bad_presence,real,music_0023,forensic_train_00030,21.3198125,train_or_development_sparse_call_mil,forensic_call_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/forensic_call_train_v1/audio/forensic_train_00030.flac,,,,,,,,,,,,,,,,,,,,,,,,False
forensic_train_00031,0,0.0,0.0,1,1,mixed,real_real,balanced_turns,real,background,train,0.0,1.0,"[[0.0, 2.8], [3.16, 6.56], [6.91, 9.31], [9.47, 12.97], [13.109937, 16.909938], [17.259937, 20.159938]]","[[0.0, 20.159938]]",[],[],echofake_bonafide_0404,echofake_dev_v1,bonafide,4730110d9afcfbb1d6e3427e09218e8c38217309a5b0b7e625aa05d9cd085f702867de9f729f48c51b29b2311368cd4608f4a0ab48256aa35112e0486b045847,echofake_bonafide_0134,echofake_v2,bonafide,c0db48545d02751a7ed265f690e88a493a7640146f541a6d4b526b541dc9bed47b9760eb43912080a9e11816489dad0c719bae172ab800bdeb7f3bdb9d6ead73,echoes_real_0031,echoes_v1,real,music_0128,forensic_train_00031,20.1599375,train_or_development_sparse_call_mil,forensic_call_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/forensic_call_train_v1/audio/forensic_train_00031.flac,,,,,,,,,,,,,,,,,,,,,,,,False
forensic_train_00032,1,0.0,1.0,1,1,mixed,real_real,balanced_turns,fake,background,train,0.0,1.0,"[[0.0, 3.4], [3.85, 7.75], [8.19, 11.19], [11.38, 14.28], [14.43, 17.43], [17.61, 20.11]]","[[0.0, 20.11]]",[],"[[0.0, 20.11]]",echofake_bonafide_0260,echofake_dev_v1,bonafide,166032d1842dc93de594cb530d95851cc6fa18e05b1f2c4e3dd9a7d47f83f498071eeb2622b4f4c1c22490492e9b31293299a865ac1b8bc768f3490cc004d221,echofake_bonafide_0090,echofake_v2,bonafide,87dbda0e40d370e2413e48fbc0b6676df5f33a5d29c161e2324af486b84dbb8d0c9a1dff206357ba848b640535174a38a18015b5a9f84c9d076674d9a1bdca32,echoes_fake_0352,echoes_v1,producer,Coliidae - K.D. Expression,forensic_train_00032,20.11,train_or_development_sparse_call_mil,forensic_call_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/forensic_call_train_v1/audio/forensic_train_00032.flac,,,,,,,,,,,,,,,,,,,,,,,,False
forensic_train_00033,1,0.0,1.0,1,1,mixed,real_real,balanced_turns,fake,background,train,0.0,1.0,"[[0.0, 3.0], [3.25, 5.65], [6.09, 9.49], [9.819937, 13.119938], [13.539938, 16.339938], [16.699938, 20.499938]]","[[0.0, 20.499938]]",[],"[[0.0, 20.499938]]",echofake_replay_bonafide_0513,echofake_v2,bonafide,eba6832785b435c14a6a39c48fd232f663867a1240dbf33f99519a9352e86308bc30747694b4e0735c7d34a9b3793404f3da8a584e4a68ea4b0ed3396e8a0d11,echofake_bonafide_0025,echofake_v2,bonafide,064a2016c00e4edd9c4434e457a6beb17410df70500dd1d11c52fccd6ac7c5a7443504e27dc2dcc5e92ccc939c3bf8ea12de379c90c3f8ac250296e84f5d2fb9,echoes_fake_0257,echoes_v1,mubert,Something Dirty - Ergo Phizmiz,forensic_train_00033,20.4999375,train_or_development_sparse_call_mil,forensic_call_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/forensic_call_train_v1/audio/forensic_train_00033.flac,,,,,,,,,,,,,,,,,,,,,,,,False
forensic_train_00034,1,0.0,1.0,1,1,mixed,real_real,balanced_turns,fake,background,train,0.0,1.0,"[[0.0, 2.8], [3.21, 6.21], [6.41, 9.01], [9.43, 13.43], [13.69, 17.39], [17.51, 20.41]]","[[0.0, 20.41]]",[],"[[0.0, 20.41]]",echofake_bonafide_0074,echofake_dev_v1,bonafide,4875a5fc17c3936321a179429a287bc6971775f7f8b5d2fc4cdc8c41127630df834c7c17d0fadc0f1edaddd613e3ba72a6210204569770f02199369b4748b669,echofake_replay_bonafide_1361,echofake_dev_v1,bonafide,cfeff877cccff0af362791b70d74807862da77e349d083a3b710f9f7e69d2dc40be216c056cc7b5153934c29b74abbbeb11d3d0966546d6f2b985782ea01413e,suite_0219_mp3_64k,competition_v2_bad_presence,stable_audio_open,music_0009,forensic_train_00034,20.41,train_or_development_sparse_call_mil,forensic_call_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/forensic_call_train_v1/audio/forensic_train_00034.flac,,,,,,,,,,,,,,,,,,,,,,,,False
forensic_train_00035,1,0.0,1.0,1,1,mixed,real_real,balanced_turns,fake,background,train,0.0,1.0,"[[0.0, 3.099937], [3.259937, 7.159937], [7.439938, 10.539875], [10.809875, 14.309875], [14.439875, 18.239875], [18.689875, 21.789813]]","[[0.0, 21.789813]]",[],"[[0.0, 21.789813]]",echofake_replay_bonafide_0443,echofake_v2,bonafide,11c6f8c9e39346847afe67351c38b697d66b0ebc95f213940b39406aa763ef71863043ae1287d6ce315f2ce39a288ab64384d012df13dba7dd8b694c54e563f1,echofake_replay_bonafide_1332,echofake_dev_v1,bonafide,865778f1744844aa7b89f4089f79922d4ddf91fea2c0aed1e9bbe9b012d427722563a98a6e4ebb988bf8dff457f001f1e6b32d8a1986cd4811fd61827dae0feb,echoes_fake_0496,echoes_v1,stableaudio,"With the Summer - Oh Yeah, the Future",forensic_train_00035,21.7898125,train_or_development_sparse_call_mil,forensic_call_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/forensic_call_train_v1/audio/forensic_train_00035.flac,,,,,,,,,,,,,,,,,,,,,,,,False
forensic_train_00036,1,0.0,1.0,1,1,mixed,real_real,balanced_turns,fake,background,train,0.0,1.0,"[[0.0, 2.6], [2.95, 5.95], [6.14, 8.54], [8.69, 12.19], [12.49, 14.89], [15.09, 17.59]]","[[0.0, 17.59]]",[],"[[0.0, 17.59]]",echofake_bonafide_0172,echofake_v2,bonafide,0933d3fdcc6d51036d7f36a5bacad3bfb08209417bd2a3658ca64933fdf8ae03e7a6fe44ecff309b1d563119b3642cb51f80424e6ed971d0f769ec01afff1766,echofake_replay_bonafide_1103,echofake_dev_v1,bonafide,4397cdbe548d4804e2a287f08f0004addf3da38f8096992507de1f8de504128c150bc87f9b90d289726610074d09e613b786499992c59f64cf80ea1659393c84,suite_0281_telephone,competition_v2_bad_presence,audioldm2,music_0040,forensic_train_00036,17.59,train_or_development_sparse_call_mil,forensic_call_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/forensic_call_train_v1/audio/forensic_train_00036.flac,,,,,,,,,,,,,,,,,,,,,,,,False
forensic_train_00037,1,0.0,1.0,1,1,mixed,real_real,balanced_turns,fake,background,train,0.0,1.0,"[[0.0, 4.0], [4.26, 8.26], [8.429937, 10.829937], [11.019937, 14.819937], [15.319937, 18.419875], [18.579875, 22.479875]]","[[0.0, 22.479875]]",[],"[[0.0, 22.479875]]",echofake_replay_bonafide_1423,echofake_dev_v1,bonafide,e31822077e104d2f1781db7ce098c016abca0314515a35f564b26c30e59c0d2a0206cdf020dfbfe4e7340388f898c34d51e2d625681694a797c49581af656fba,echofake_replay_bonafide_0497,echofake_v2,bonafide,8570e9a71799f3cb90d3caaa335f496ef3baa0d501aa86e24111f8da38c5e1fd5a3f339ba46323f67b7dd51e47ea9ee533c9f55387c4dc0d818034fb70fe4b32,echoes_fake_0071,echoes_v1,audioldm,Busby Berkeley - Ergo Phizmiz,forensic_train_00037,22.479875,train_or_development_sparse_call_mil,forensic_call_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/forensic_call_train_v1/audio/forensic_train_00037.flac,,,,,,,,,,,,,,,,,,,,,,,,False
forensic_train_00038,1,0.0,1.0,1,1,mixed,real_real,balanced_turns,fake,background,train,0.0,1.0,"[[0.0, 2.699937], [3.059938, 5.659937], [5.979938, 8.479938], [8.849937, 12.649938], [12.919937, 16.419937], [16.909938, 20.809938]]","[[0.0, 20.809938]]",[],"[[0.0, 20.809938]]",echofake_replay_bonafide_0436,echofake_v2,bonafide,368afe30d3c54e417d41a9544915d4edc6a2c6d9b823e90b1da72f5e0d0780f9dc75bdbd055d1a6be615875908dd600a480a8482cc746a443adbbc0232020741,echofake_replay_bonafide_1095,echofake_dev_v1,bonafide,251987ae2c46364e758f6899791c3dc99511274ccffce31ee18ac421e9baa6b75871e7984e841519abc86908c166bca280f83e2c1b83941220f2d8ad500502e3,suite_0201_mp3_64k,competition_v2_bad_presence,audioldm2,music_0000,forensic_train_00038,20.8099375,train_or_development_sparse_call_mil,forensic_call_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/forensic_call_train_v1/audio/forensic_train_00038.flac,,,,,,,,,,,,,,,,,,,,,,,,False
forensic_train_00039,1,0.0,1.0,1,1,mixed,real_real,balanced_turns,fake,background,train,0.0,1.0,"[[0.0, 3.0], [3.13, 5.53], [5.85, 8.25], [8.56, 11.259937], [11.739937, 14.139938], [14.549938, 18.449938]]","[[0.0, 18.449938]]",[],"[[0.0, 18.449938]]",echofake_bonafide_0082,echofake_dev_v1,bonafide,d4171f7649a98c51cde073f8a776623bd4e2d6180fb82e48897723c1ca937406a496ba0f41b9cf688fcd4423fef52bf5e78527ed721c894055956e9ab9b080b2,echofake_bonafide_0165,echofake_v2,bonafide,8f8ad8111f2fa3343859f30ff52ee440302cf7b8b46c640f8b39efbbeffc8aa9b128eff0034af24f22b0601a17a48da2d82e64b91e7eb0cb3041ef8dca4865b0,echoes_fake_0445,echoes_v1,songgen,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,forensic_train_00039,18.4499375,train_or_development_sparse_call_mil,forensic_call_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/forensic_call_train_v1/audio/forensic_train_00039.flac,,,,,,,,,,,,,,,,,,,,,,,,False
forensic_train_00040,1,0.0,1.0,1,1,mixed,real_real,balanced_turns,fake,background,train,0.0,1.0,"[[0.0, 3.9], [4.15, 8.05], [8.34, 11.34], [11.83, 14.23], [14.49, 17.79], [18.27, 20.67]]","[[0.0, 20.67]]",[],"[[0.0, 20.67]]",echofake_bonafide_0132,echofake_dev_v1,bonafide,deb84f2071c433e699d881d69ca709979161da7ea1de4cab0046ce737b31d9fca1e9d7b5b765082ae872201fbff90905e718bacf89af718feeafbcb3f2f97f99,echofake_replay_bonafide_1383,echofake_dev_v1,bonafide,5672bfa9e5a330800f6fef1435d07903d5fd5c44fe5dbfa30507b288d4d21a8a6445ed9df274ea676e9a61b2c4188b041d255f980c82985df2c16eec6cc19e7b,echoes_fake_0543,echoes_v1,suno,Soleares&beats - Malaventura,forensic_train_00040,20.67,train_or_development_sparse_call_mil,forensic_call_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/forensic_call_train_v1/audio/forensic_train_00040.flac,,,,,,,,,,,,,,,,,,,,,,,,False
forensic_train_00041,1,0.0,1.0,1,1,mixed,real_real,balanced_turns,fake,background,train,0.0,1.0,"[[0.0, 4.0], [4.29, 7.889938], [8.069937, 11.269937], [11.429937, 14.029938], [14.299938, 17.799937], [17.929938, 20.629875]]","[[0.0, 20.629875]]",[],"[[0.0, 20.629875]]",echofake_replay_bonafide_1139,echofake_dev_v1,bonafide,8846194b9d2115e4cff2d3ec375151b384c64a616d2a61b4b8aabc16f9d51a2b2247fee1a7909781d34d8d65277c8d4d6fbf8f95b3fd94b2c05022b7251335cc,echofake_bonafide_0100,echofake_v2,bonafide,a8b05a450960cea4cc8720b975ccb09ced69bae8cc7868fb8fafc402bbe0f83faf8c7c4cb773ced2363a89a5891bbce3398b1f5a72a962ca585fdeaa43e7ed41,echoes_fake_0089,echoes_v1,audioldm,Z-Saber (feat Jake Allison) - Decktonic,forensic_train_00041,20.629875,train_or_development_sparse_call_mil,forensic_call_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/forensic_call_train_v1/audio/forensic_train_00041.flac,,,,,,,,,,,,,,,,,,,,,,,,False
forensic_train_00042,1,0.0,1.0,1,1,mixed,real_real,balanced_turns,fake,background,train,0.0,1.0,"[[0.0, 2.5], [2.99, 6.39], [6.79, 10.389938], [10.669937, 13.169937], [13.309875, 17.209875], [17.379812, 20.679813]]","[[0.0, 20.679813]]",[],"[[0.0, 20.679813]]",echofake_bonafide_0333,echofake_dev_v1,bonafide,66c9e16abc2d3fc76a4aaabb2798575cbfd5fc9514453290404e24499af7ca3081c20de82ab040bd9133ea304c1a1f8903b58c7999c99111bbd1eca5fb66fd4e,echofake_replay_bonafide_1292,echofake_dev_v1,bonafide,e31822077e104d2f1781db7ce098c016abca0314515a35f564b26c30e59c0d2a0206cdf020dfbfe4e7340388f898c34d51e2d625681694a797c49581af656fba,suite_0279_mp3_64k,competition_v2_bad_presence,stable_audio_open,music_0039,forensic_train_00042,20.6798125,train_or_development_sparse_call_mil,forensic_call_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/forensic_call_train_v1/audio/forensic_train_00042.flac,,,,,,,,,,,,,,,,,,,,,,,,False
forensic_train_00043,1,0.0,1.0,1,1,mixed,real_real,balanced_turns,fake,background,train,0.0,1.0,"[[0.0, 3.4], [3.7, 6.3], [6.74, 10.64], [10.93, 13.73], [13.99, 16.79], [16.92, 20.22]]","[[0.0, 20.22]]",[],"[[0.0, 20.22]]",echofake_bonafide_0364,echofake_dev_v1,bonafide,a813dba863afe9e55dc7cecf1605361f55aafadba53c4d9329b91017113fd742edaab43407264e7c7dac2ce8bbf8b0e30899b9248bf4f16117a1896f89bf4318,echofake_bonafide_0130,echofake_dev_v1,bonafide,5e24f8caa6d254270d4c441873c2f97023ac563befbf2afd817d1dda23e00e4ce8418a132c331acdf354a99dc342a294d1bb7cd156f8cbf2257a1e086457abac,echoes_fake_0324,echoes_v1,musicgen,Take Your Fingers - Michael Fakesch,forensic_train_00043,20.22,train_or_development_sparse_call_mil,forensic_call_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/forensic_call_train_v1/audio/forensic_train_00043.flac,,,,,,,,,,,,,,,,,,,,,,,,False
forensic_train_00044,1,0.0,1.0,1,1,mixed,real_real,balanced_turns,fake,background,train,0.0,1.0,"[[0.0, 3.7], [4.15, 6.849938], [7.339937, 10.939875], [11.399875, 14.299875], [14.669875, 17.469875], [17.589875, 20.289813]]","[[0.0, 20.289813]]",[],"[[0.0, 20.289813]]",echofake_replay_bonafide_0537,echofake_v2,bonafide,72813e5c63d428f98201a6f6578b8b1c7df890a4305caf9b223c51389cf19e5c7e3bb584eacc402bcd9cbe33b690fdf5edfc4badab011dcb622312e2076b9bc6,echofake_replay_bonafide_0478,echofake_v2,bonafide,d9c913215277238571f601e0e7963bb1dc371ec6e353b5b0704b532efb9f10b3ee1c93c47ccf71c0192aefbd6335d928da20b3e300a804f6332d9663cc9571da,echoes_fake_0077,echoes_v1,audioldm,2 (Wasn't There) - Isle of Pine,forensic_train_00044,20.2898125,train_or_development_sparse_call_mil,forensic_call_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/forensic_call_train_v1/audio/forensic_train_00044.flac,,,,,,,,,,,,,,,,,,,,,,,,False
forensic_train_00045,1,0.0,1.0,1,1,mixed,real_real,balanced_turns,fake,background,train,0.0,1.0,"[[0.0, 3.599937], [4.039937, 6.439938], [6.919937, 10.219938], [10.619938, 14.119938], [14.459875, 18.159875], [18.519875, 21.519875]]","[[0.0, 21.519875]]",[],"[[0.0, 21.519875]]",echofake_replay_bonafide_0499,echofake_v2,bonafide,49d3f5d5f691c934892055fccab7711a339024bcf42e5ceceff466ee0e4f266819dc72a42fd313728c5477389a2df5c4e06df26af1ed2bfe65b3c579dea3a5cd,echofake_bonafide_0013,echofake_v2,bonafide,41777c46935dd2b4a61aaf3a035c8749c5fbc4ec8a39479df2a9db65e68acff79cd3f9257130c2dec65ed8ec59413c9d64081972bb0cecab841bdad4f8f96f9b,suite_0285_clean,competition_v2_bad_presence,musicldm,music_0042,forensic_train_00045,21.519875,train_or_development_sparse_call_mil,forensic_call_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/forensic_call_train_v1/audio/forensic_train_00045.flac,,,,,,,,,,,,,,,,,,,,,,,,False
forensic_train_00046,1,0.0,1.0,1,1,mixed,real_real,balanced_turns,fake,background,train,0.0,1.0,"[[0.0, 3.8], [4.05, 6.749937], [7.229938, 10.229938], [10.709938, 13.809875], [14.189875, 17.089875], [17.329875, 19.729875]]","[[0.0, 19.729875]]",[],"[[0.0, 19.729875]]",echofake_replay_bonafide_0586,echofake_v2,bonafide,645e46f7b88a047d85a99b9eb6e40cf40044773e81fdf789e6572fda72814cb347fe5acb3baf183f5287db08352db34b8ee9f61748002dcb2506cd331eab47ca,echofake_replay_bonafide_0540,echofake_v2,bonafide,8ebb1c2feb83c21ec70a61f4d1fc02a9513853c3b64672901feefbde304f2e6c0f279493a0994d7d8905bdd49c9f73cea9562a688ef613e05b417a5387363d7c,suite_0269_telephone,competition_v2_bad_presence,stable_audio_open,music_0034,forensic_train_00046,19.729875,train_or_development_sparse_call_mil,forensic_call_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/forensic_call_train_v1/audio/forensic_train_00046.flac,,,,,,,,,,,,,,,,,,,,,,,,False
forensic_train_00047,1,0.0,1.0,1,1,mixed,real_real,balanced_turns,fake,background,train,0.0,1.0,"[[0.0, 2.8], [3.09, 6.39], [6.52, 9.42], [9.72, 12.819937], [13.099937, 15.899938], [16.179938, 20.079937]]","[[0.0, 20.079937]]",[],"[[0.0, 20.079937]]",echofake_replay_bonafide_1284,echofake_dev_v1,bonafide,95374f4f0281ce754ec20477f0fb494597129dcbd84a71b9840512f16624ca875a5d182e2d11413d3344e7cfc09432596ca9a53c1de30ea445daae342c2d251f,echofake_replay_bonafide_1119,echofake_dev_v1,bonafide,9e4457d752c690c43e044a016f6ff73edf0b7eeb53cc22ce0f2eff61bd23a1b95f739d21688ed35e3fffc80ea8fb8a395e15f459a7db934a0348bf27e8a9746d,echoes_fake_0464,echoes_v1,stableaudio,Daylight Savings - My brother Daniel,forensic_train_00047,20.0799375,train_or_development_sparse_call_mil,forensic_call_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/forensic_call_train_v1/audio/forensic_train_00047.flac,,,,,,,,,,,,,,,,,,,,,,,,False
forensic_train_00048,0,0.0,,1,0,voice,real_real,sparse_second_speaker,absent,absent,train,0.0,0.0,"[[0.0, 3.5], [3.63, 7.03], [7.369937, 8.869938], [9.129938, 13.529938], [13.699875, 16.999875], [17.439875, 22.339875]]",[],[],[],echofake_bonafide_0489,echofake_dev_v1,bonafide,e8436ba20709dc805d4a3d346c1a7153e039d59f93f8b5a7ee292c0cbbb51a0204a764c04dc4a22d5ad5c9bebe5a4568161527e5ab20bc57ee41769e4eb96134,echofake_replay_bonafide_0497,echofake_v2,bonafide,8570e9a71799f3cb90d3caaa335f496ef3baa0d501aa86e24111f8da38c5e1fd5a3f339ba46323f67b7dd51e47ea9ee533c9f55387c4dc0d818034fb70fe4b32,,,,,forensic_train_00048,22.339875,train_or_development_sparse_call_mil,forensic_call_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/forensic_call_train_v1/audio/forensic_train_00048.flac,,,,,,,,,,,,,,,,,,,,,,,,False
forensic_train_00049,0,0.0,,1,0,voice,real_real,sparse_second_speaker,absent,absent,train,0.0,0.0,"[[0.0, 4.0], [4.26, 7.26], [7.53, 9.53], [9.96, 14.96], [15.21, 20.21], [20.51, 23.81]]",[],[],[],echofake_bonafide_0040,echofake_dev_v1,bonafide,8e113a62d59ae29f19f0e423fbcf978aaa9eefc16913ce4901b0aa105ff590bb7c6ea13da0c5583c0772d6905c0a964d355e8667edd35c7a08442c2312439d79,echofake_bonafide_0127,echofake_v2,bonafide,5660bcaebb43b62285dc67ed7c50f5f09fa7bbdcf2a9d8ece18d0c24913ad258e7706e4767d635c90a0e186e4d267f2fb84eb2ed3c3fe0d60fe9e19370d4b00d,,,,,forensic_train_00049,23.81,train_or_development_sparse_call_mil,forensic_call_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/forensic_call_train_v1/audio/forensic_train_00049.flac,,,,,,,,,,,,,,,,,,,,,,,,False
forensic_train_00050,0,0.0,,1,0,voice,real_real,sparse_second_speaker,absent,absent,train,0.0,0.0,"[[0.0, 4.2], [4.339937, 8.239937], [8.599937, 10.499937], [10.759937, 14.259937], [14.599875, 18.499875], [18.679875, 22.479875]]",[],[],[],echofake_replay_bonafide_0405,echofake_v2,bonafide,f55a837f1dcff9be74f291521ca3af019920f9357bf0219e7d7c64ba1861024bc6da68f471fe5f82d227f06cdd67fb6af1b455203d4ab66f72ca85b19ce29eef,echofake_replay_bonafide_0497,echofake_v2,bonafide,8570e9a71799f3cb90d3caaa335f496ef3baa0d501aa86e24111f8da38c5e1fd5a3f339ba46323f67b7dd51e47ea9ee533c9f55387c4dc0d818034fb70fe4b32,,,,,forensic_train_00050,22.479875,train_or_development_sparse_call_mil,forensic_call_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/forensic_call_train_v1/audio/forensic_train_00050.flac,,,,,,,,,,,,,,,,,,,,,,,,False
