DATASET,ID,MIXTURE_ID,MUSIC_SOURCE_ID,CHANNEL,MUSIC_FAKE,VOICE_PRESENT,MUSIC_SOURCE,MUSIC_GENERATOR,MUSIC_GROUP_ID,PATH,AUDIO_SHA256,EAT_VOICE,PANNS_VOICE,EAT_MUSIC,PANNS_MUSIC,LEARNED_VOICE_PRESENT,BOTH_VOICE_REVIEW,SEMANTIC_LEARNED_DISAGREEMENT
channel_invariant_factorial_train_v1,channel_inv_0019__clean,channel_inv_0019,mgm_fake_0022,clean,1.0,0,SONICS-udio,udio-120s,sonics_5250,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0019__clean.flac,9302368b22924bdde1bf78af4c1beb99a45f54bc7e632f9cee5fd4ea33505030,0.052171915769577026,0.09754642099142075,0.8346999287605286,0.8451902866363525,0.04602621868252754,False,False
channel_invariant_factorial_train_v1,channel_inv_0019__resample8k,channel_inv_0019,mgm_fake_0022,resample8k,1.0,0,SONICS-udio,udio-120s,sonics_5250,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0019__resample8k.flac,4e49420601a510720528f3d119bd8b3e02785a6cc2754f61e3e3ec49e92dfec9,0.0710487887263298,0.15890400111675262,0.8465672135353088,0.8547616004943848,0.027240684255957603,False,False
channel_invariant_factorial_train_v1,channel_inv_0019__pstn_bandpass,channel_inv_0019,mgm_fake_0022,pstn_bandpass,1.0,0,SONICS-udio,udio-120s,sonics_5250,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0019__pstn_bandpass.flac,31433c3352681a3ba2dbe74855e4442bd77a77e273f09b3edb06ec67493ab57c,0.33252280950546265,0.4098959267139435,0.9348587393760681,0.8972696661949158,0.029085753485560417,False,False
channel_invariant_factorial_train_v1,channel_inv_0020__clean,channel_inv_0020,mgm_real_0217,clean,0.0,0,FMA,real,091164,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0020__clean.flac,f67da7dba1860cc69923ff44725aaab8121a4bb27c7727dcc4fbb83f18beaf23,0.014128443785011768,0.1260663866996765,0.8490058183670044,0.8793429136276245,0.059652626514434814,False,False
channel_invariant_factorial_train_v1,channel_inv_0020__resample8k,channel_inv_0020,mgm_real_0217,resample8k,0.0,0,FMA,real,091164,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0020__resample8k.flac,b7675f0278664132a81a3511c072db921d9c519a3f75a63c07046aa38356e6db,0.007688095327466726,0.12408945709466934,0.8828358054161072,0.9138928651809692,0.0324581079185009,False,False
channel_invariant_factorial_train_v1,channel_inv_0020__pstn_bandpass,channel_inv_0020,mgm_real_0217,pstn_bandpass,0.0,0,FMA,real,091164,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0020__pstn_bandpass.flac,46cf9a3bf8382b6d16a30bc3258836a15f30d22af878b9e30dd82afdea91f0a5,0.010096375830471516,0.26205959916114807,0.8788780570030212,0.875064492225647,0.02781548723578453,False,False
channel_invariant_factorial_train_v1,channel_inv_0021__clean,channel_inv_0021,mgm_fake_0202,clean,1.0,0,SONICS-udio,udio-120s,sonics_944,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0021__clean.flac,3341feb410ea36b725d2e732dc68fd0eb7f82d10f4551de80e4e729eeb5a5d55,0.7988852858543396,0.649120032787323,0.9325712323188782,0.9061489701271057,0.01914721354842186,True,True
channel_invariant_factorial_train_v1,channel_inv_0021__random_bandpass,channel_inv_0021,mgm_fake_0202,random_bandpass,1.0,0,SONICS-udio,udio-120s,sonics_944,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0021__random_bandpass.flac,50729126c9b6a9cf30e2b9f3b7b19cf44d8df0009c08d606a963c7e4633103c2,0.7529805898666382,0.8214117288589478,0.9523038268089294,0.9406115412712097,0.034326594322919846,True,True
channel_invariant_factorial_train_v1,channel_inv_0021__mulaw_numpy,channel_inv_0021,mgm_fake_0202,mulaw_numpy,1.0,0,SONICS-udio,udio-120s,sonics_944,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0021__mulaw_numpy.flac,a47fcd77c9c2497bf65dae5da4822065fe69d778ac7a718825516750d96129e3,0.6624651551246643,0.8041566014289856,0.9502473473548889,0.9219892621040344,0.02931112051010132,True,True
channel_invariant_factorial_train_v1,channel_inv_0022__clean,channel_inv_0022,mgm_real_0030,clean,0.0,0,FMA,real,072210,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0022__clean.flac,d95eb97a9a3bd14fc0099975ee5ecaa4e6d00311ef3db1ae2c8f4c65d9564244,0.013238215819001198,0.021573049947619438,0.9315000772476196,0.9226014614105225,0.07887135446071625,False,False
channel_invariant_factorial_train_v1,channel_inv_0022__opus_nb_8k,channel_inv_0022,mgm_real_0030,opus_nb_8k,0.0,0,FMA,real,072210,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0022__opus_nb_8k.flac,01c0ab761c305207ef6cd917f0b9445b96e4ff86246dc6f81509324737db69d9,0.020698102191090584,0.045277565717697144,0.9609556794166565,0.95413738489151,0.017968321219086647,False,False
channel_invariant_factorial_train_v1,channel_inv_0022__opus_nb_12k,channel_inv_0022,mgm_real_0030,opus_nb_12k,0.0,0,FMA,real,072210,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0022__opus_nb_12k.flac,8a2a3c53413d2c2b7ec66c04b02f66d436b3d46f1a9adca3060c6b58aed43604,0.022530656307935715,0.048397161066532135,0.9738779664039612,0.9521162509918213,0.012056232430040836,False,False
channel_invariant_factorial_train_v1,channel_inv_0023__clean,channel_inv_0023,mgm_fake_0017,clean,1.0,0,SONICS-udio,udio-120s,sonics_528,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0023__clean.flac,7110b568a5b1af9c93f7c3a50a036c1b297649aae2012bafc4ee86bc7c1c8b92,0.07820934802293777,0.14906910061836243,0.8767936825752258,0.8968024253845215,0.004919393453747034,False,False
channel_invariant_factorial_train_v1,channel_inv_0023__g726_24k,channel_inv_0023,mgm_fake_0017,g726_24k,1.0,0,SONICS-udio,udio-120s,sonics_528,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0023__g726_24k.flac,0cb4250d1a109d05d048140106fb6f6b7ef7f1ea358bb57f3256bc0baef11443,0.11854065209627151,0.1508910357952118,0.9460535645484924,0.8773804306983948,0.0032723587937653065,False,False
channel_invariant_factorial_train_v1,channel_inv_0023__opus_nb_8k,channel_inv_0023,mgm_fake_0017,opus_nb_8k,1.0,0,SONICS-udio,udio-120s,sonics_528,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0023__opus_nb_8k.flac,49e8a50432cccb9d56fc7a666071c91ed9f5d4fe9dc067ae8431cdc000fc6951,0.28517699241638184,0.16587576270103455,0.9451516270637512,0.8808742761611938,0.014438186772167683,False,False
channel_invariant_factorial_train_v1,channel_inv_0024__clean,channel_inv_0024,mgm_real_0063,clean,0.0,0,FMA,real,121475,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0024__clean.flac,2ee3202ffbc9d5b6e7dae7de2b8b0094a2a80b35ed8a8635736ea41b5a04c37e,0.005690294783562422,0.03085416927933693,0.7669821381568909,0.8174431324005127,0.29116934537887573,False,False
channel_invariant_factorial_train_v1,channel_inv_0024__mulaw_numpy,channel_inv_0024,mgm_real_0063,mulaw_numpy,0.0,0,FMA,real,121475,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0024__mulaw_numpy.flac,2fd300597262e88f17674873deed03c1dc48ab4865f70cd70ebae451ddb27c22,0.009223421104252338,0.02257981151342392,0.8351479172706604,0.8431207537651062,0.006162245292216539,False,False
channel_invariant_factorial_train_v1,channel_inv_0024__fft_narrowband,channel_inv_0024,mgm_real_0063,fft_narrowband,0.0,0,FMA,real,121475,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0024__fft_narrowband.flac,841c144c1fbef7a9a5dadeb2816c93bf2dc888187d699f343b99a31d55fb22dc,0.0060977935791015625,0.021348295733332634,0.8045763373374939,0.8769944310188293,0.0020538882818073034,False,False
channel_invariant_factorial_train_v1,channel_inv_0025__clean,channel_inv_0025,mgm_fake_0084,clean,1.0,0,SONICS-suno,chirp-v3.5,sonics_2344,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0025__clean.flac,cab47ff0ec3c29b29386b9d46f78e9a3798e29562e6e3fff30dec6270ef531a6,0.08297055959701538,0.13299071788787842,0.825917661190033,0.8936457633972168,0.013254603371024132,False,False
channel_invariant_factorial_train_v1,channel_inv_0025__g711_alaw,channel_inv_0025,mgm_fake_0084,g711_alaw,1.0,0,SONICS-suno,chirp-v3.5,sonics_2344,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0025__g711_alaw.flac,3de3894ed3ca48d0a5a487614403a72e8342d848badbdae481f0b90266d37ffc,0.31628137826919556,0.14339645206928253,0.8824209570884705,0.8937650322914124,0.004462520591914654,False,False
channel_invariant_factorial_train_v1,channel_inv_0025__g726_24k,channel_inv_0025,mgm_fake_0084,g726_24k,1.0,0,SONICS-suno,chirp-v3.5,sonics_2344,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0025__g726_24k.flac,2048a5a9eb825b1562a662afba89216d97873c901808324e35d9a3784c1ab89b,0.37607571482658386,0.15418089926242828,0.9007277488708496,0.8921153545379639,0.004861812572926283,False,False
channel_invariant_factorial_train_v1,channel_inv_0026__clean,channel_inv_0026,mgm_real_0127,clean,0.0,0,FMA,real,086038,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0026__clean.flac,677ddf8c4aba6966013bdacbc4a47003682816da65bf90d4c09db03d71bc783f,0.021638989448547363,0.18978187441825867,0.40213996171951294,0.5135871767997742,0.07421384006738663,False,False
channel_invariant_factorial_train_v1,channel_inv_0026__g711_ulaw,channel_inv_0026,mgm_real_0127,g711_ulaw,0.0,0,FMA,real,086038,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0026__g711_ulaw.flac,e994c891b4f1015878d66588f12bc23df41d6ad00bfc7697463fce22039bf121,0.0359637588262558,0.14882852137088776,0.4785787761211395,0.573872983455658,0.010112514719367027,False,False
channel_invariant_factorial_train_v1,channel_inv_0026__g711_alaw,channel_inv_0026,mgm_real_0127,g711_alaw,0.0,0,FMA,real,086038,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0026__g711_alaw.flac,bdaf030897afcd114d883e4bce437869c9ea5cb52549b0d16989627343ec621d,0.03511270508170128,0.13306012749671936,0.49309712648391724,0.5771957635879517,0.010109222494065762,False,False
channel_invariant_factorial_train_v1,channel_inv_0027__clean,channel_inv_0027,mgm_fake_0124,clean,1.0,0,SONICS-suno,chirp-v3.5,sonics_1340,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0027__clean.flac,5d135e664b2d1274b63ccaccb3fe80bbd784eafa7f7c9d159f73de5c8d93ed26,0.285832941532135,0.2961866855621338,0.8535227179527283,0.852267324924469,0.007604592014104128,False,False
channel_invariant_factorial_train_v1,channel_inv_0027__packetloss_g711,channel_inv_0027,mgm_fake_0124,packetloss_g711,1.0,0,SONICS-suno,chirp-v3.5,sonics_1340,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0027__packetloss_g711.flac,eb32415d12707aea423b6e258320ca074012f566470916945ef4fec777843b0e,0.14338107407093048,0.41830775141716003,0.9069232940673828,0.8818245530128479,0.013272857293486595,False,False
channel_invariant_factorial_train_v1,channel_inv_0027__resample8k,channel_inv_0027,mgm_fake_0124,resample8k,1.0,0,SONICS-suno,chirp-v3.5,sonics_1340,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0027__resample8k.flac,6bfc5c3977a3a2a93e6e958eb283623734ea5070474fc4fff615cc1b117baa3f,0.19104641675949097,0.24646465480327606,0.8643903136253357,0.8625651001930237,0.006780908443033695,False,False
channel_invariant_factorial_train_v1,channel_inv_0028__clean,channel_inv_0028,mgm_real_0138,clean,0.0,0,FMA,real,108525,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0028__clean.flac,3df60185fab17ca6ac7d1d2714d68f55d867c8740bf47fa80cb3fcb5f99dc51a,0.01440952718257904,0.030553149059414864,0.9288098216056824,0.8882231116294861,0.019600611180067062,False,False
channel_invariant_factorial_train_v1,channel_inv_0028__opus_nb_12k,channel_inv_0028,mgm_real_0138,opus_nb_12k,0.0,0,FMA,real,108525,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0028__opus_nb_12k.flac,840897e574e4828173f3ee75da0bc4df0b90840b146792b10b88d58695912458,0.019618438556790352,0.03874988853931427,0.9538484811782837,0.961834192276001,0.007764098234474659,False,False
channel_invariant_factorial_train_v1,channel_inv_0028__random_bandpass,channel_inv_0028,mgm_real_0138,random_bandpass,0.0,0,FMA,real,108525,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0028__random_bandpass.flac,0ac96cfa305fd444dff91a089bad86d3dd6dbbb7bd0d635e5857aab16c3759e0,0.02286871150135994,0.06431343406438828,0.9457274079322815,0.9395797252655029,0.007489986717700958,False,False
channel_invariant_factorial_train_v1,channel_inv_0029__clean,channel_inv_0029,mgm_fake_0227,clean,1.0,0,SONICS-udio,udio-120s,sonics_419,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0029__clean.flac,6b494c6931a20b12e2520d16165949064f5708c8bc21108b265b92ae46a0e00b,0.5535874962806702,0.4162386953830719,0.9786101579666138,0.9477277994155884,0.006058529485017061,False,False
channel_invariant_factorial_train_v1,channel_inv_0029__resample8k,channel_inv_0029,mgm_fake_0227,resample8k,1.0,0,SONICS-udio,udio-120s,sonics_419,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0029__resample8k.flac,63dc8d5aedf8705a404d0e5d8a599c634ce0d4e7300e0d61aa4afc8d352f1128,0.43921124935150146,0.36946478486061096,0.9762325286865234,0.9136553406715393,0.002990224864333868,False,False
channel_invariant_factorial_train_v1,channel_inv_0029__pstn_bandpass,channel_inv_0029,mgm_fake_0227,pstn_bandpass,1.0,0,SONICS-udio,udio-120s,sonics_419,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0029__pstn_bandpass.flac,809398592706104f58168dff08416a116e594177e79b00f3e731620e07d2f6d7,0.33013784885406494,0.8354431986808777,0.9615225195884705,0.2101423293352127,0.005248300265520811,False,False
channel_invariant_factorial_train_v1,channel_inv_0030__clean,channel_inv_0030,mgm_real_0187,clean,0.0,0,FMA,real,067359,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0030__clean.flac,bbd46e34d7407bf439ce23eb1a37eeb922c57aaee5e168e30e9043034ed7e3d3,0.042900677770376205,0.10755515098571777,0.8017509579658508,0.8832467794418335,0.10932531952857971,False,False
channel_invariant_factorial_train_v1,channel_inv_0030__packetloss_g711,channel_inv_0030,mgm_real_0187,packetloss_g711,0.0,0,FMA,real,067359,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0030__packetloss_g711.flac,4237d3a06b5062271f6fdd5ad8447a27d7dfc3b7e5c1241e86134ac15e9c5e71,0.06665030121803284,0.08457501977682114,0.8375774621963501,0.9067240357398987,0.02234211005270481,False,False
channel_invariant_factorial_train_v1,channel_inv_0030__resample8k,channel_inv_0030,mgm_real_0187,resample8k,0.0,0,FMA,real,067359,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0030__resample8k.flac,c9e40f58868b83f15474f6f19f4dcd0aca7144f34b7e6c3c1e53c19f20829bb3,0.07214291393756866,0.14049473404884338,0.7808062434196472,0.8470847010612488,0.022412089630961418,False,False
channel_invariant_factorial_train_v1,channel_inv_0031__clean,channel_inv_0031,mgm_fake_0157,clean,1.0,0,SONICS-suno,chirp-v3.5,sonics_5322,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0031__clean.flac,dde74fdca5af952857f2db2e0b3ada1df16059210e4f28c6a7ec76c679a84bca,0.063590869307518,0.07290098071098328,0.8672805428504944,0.9099910855293274,0.06748440861701965,False,False
channel_invariant_factorial_train_v1,channel_inv_0031__mulaw_numpy,channel_inv_0031,mgm_fake_0157,mulaw_numpy,1.0,0,SONICS-suno,chirp-v3.5,sonics_5322,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0031__mulaw_numpy.flac,0bbd849a25ce89d77d28a7b599ad5002693bd437fa6d5331a75c24e10397c820,0.31095513701438904,0.10013653337955475,0.9540729522705078,0.9026525020599365,0.0407339408993721,False,False
channel_invariant_factorial_train_v1,channel_inv_0031__fft_narrowband,channel_inv_0031,mgm_fake_0157,fft_narrowband,1.0,0,SONICS-suno,chirp-v3.5,sonics_5322,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0031__fft_narrowband.flac,cffe5640e17c4beb0820cee731f4bebe542320a30ff34042bac2ebde1a563ea7,0.10035549104213715,0.23667961359024048,0.9508317708969116,0.9566185474395752,0.012467716820538044,False,False
channel_invariant_factorial_train_v1,channel_inv_0032__clean,channel_inv_0032,mgm_real_0069,clean,0.0,0,FMA,real,003766,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0032__clean.flac,64a814b00ac2953d22448aa22aab5f258315127b2b7c07387b8d743ec23da685,0.019162949174642563,0.039840880781412125,0.8864575624465942,0.8769078254699707,0.03266627714037895,False,False
channel_invariant_factorial_train_v1,channel_inv_0032__mulaw_numpy,channel_inv_0032,mgm_real_0069,mulaw_numpy,0.0,0,FMA,real,003766,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0032__mulaw_numpy.flac,379afa9b8286423047bd1e39be3964d2a28527f4e54db7f0c58bf7f5770eb8ea,0.01038395706564188,0.02301127463579178,0.9407315850257874,0.9694215059280396,0.01501892227679491,False,False
channel_invariant_factorial_train_v1,channel_inv_0032__fft_narrowband,channel_inv_0032,mgm_real_0069,fft_narrowband,0.0,0,FMA,real,003766,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0032__fft_narrowband.flac,1f18eff7e1a934afb1ea4e99430fa9f6cf335c7d1dd23bbbd0f5400d988581f8,0.008777329698204994,0.02462133578956127,0.9544275403022766,0.946410596370697,0.013410837389528751,False,False
channel_invariant_factorial_train_v1,channel_inv_0033__clean,channel_inv_0033,mgm_fake_0085,clean,1.0,0,SONICS-udio,udio-120s,sonics_4275,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0033__clean.flac,88c51e367665b396c3472c946f1d3948762247424765344ae14494f3a5572698,0.1421011984348297,0.15895260870456696,0.8054279088973999,0.8915500044822693,0.20236836373806,False,False
channel_invariant_factorial_train_v1,channel_inv_0033__random_bandpass,channel_inv_0033,mgm_fake_0085,random_bandpass,1.0,0,SONICS-udio,udio-120s,sonics_4275,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0033__random_bandpass.flac,31c889a19cec53374a1e33746a673f14fc55ce706749396abcdba6cb4af67daa,0.2161692976951599,0.20940443873405457,0.8529518842697144,0.8683027625083923,0.2175883948802948,False,False
channel_invariant_factorial_train_v1,channel_inv_0033__mulaw_numpy,channel_inv_0033,mgm_fake_0085,mulaw_numpy,1.0,0,SONICS-udio,udio-120s,sonics_4275,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0033__mulaw_numpy.flac,ddee3bea551e47041d33a0001e02b9690fd2261d46f0df9e43dc0ceb74f0db2a,0.23310181498527527,0.2231258749961853,0.8293013572692871,0.866165280342102,0.5534529685974121,False,False
channel_invariant_factorial_train_v1,channel_inv_0034__clean,channel_inv_0034,mgm_real_0041,clean,0.0,0,FMA,real,134827,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0034__clean.flac,05c33bcca70704e7f6168921237b5b08516ea7d6638511898d62b8949bcdf544,0.04870464280247688,0.10110247135162354,0.7993293404579163,0.8466199040412903,0.015041138045489788,False,False
