ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,CONDITION,SOURCE,CODEC,VOICE_SOURCE_ID,MUSIC_SOURCE_ID,SNR_DB,PARENT_ID,CHANNEL,SOURCE_DATASET,GENERATOR,GROUP_ID,SPLIT,VOCODER,SPEAKER,DURATION
sdxeq_0028__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0013,sdm_fake_0163,-6.0,sdxeq_0028,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0029__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0007,sdm_fake_0157,0.0,sdxeq_0029,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0029__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0007,sdm_fake_0157,0.0,sdxeq_0029,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0029__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0007,sdm_fake_0157,0.0,sdxeq_0029,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0029__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0007,sdm_fake_0157,0.0,sdxeq_0029,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0030__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0056,sdm_fake_0163,6.0,sdxeq_0030,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0030__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0056,sdm_fake_0163,6.0,sdxeq_0030,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0030__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0056,sdm_fake_0163,6.0,sdxeq_0030,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0030__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0056,sdm_fake_0163,6.0,sdxeq_0030,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0031__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0046,sdm_fake_0166,-6.0,sdxeq_0031,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0031__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0046,sdm_fake_0166,-6.0,sdxeq_0031,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0031__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0046,sdm_fake_0166,-6.0,sdxeq_0031,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0031__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0046,sdm_fake_0166,-6.0,sdxeq_0031,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0032__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0091,sdm_fake_0031,0.0,sdxeq_0032,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0032__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0091,sdm_fake_0031,0.0,sdxeq_0032,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0032__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0091,sdm_fake_0031,0.0,sdxeq_0032,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0032__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0091,sdm_fake_0031,0.0,sdxeq_0032,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0033__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0071,sdm_fake_0137,6.0,sdxeq_0033,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0033__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0071,sdm_fake_0137,6.0,sdxeq_0033,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0033__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0071,sdm_fake_0137,6.0,sdxeq_0033,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0033__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0071,sdm_fake_0137,6.0,sdxeq_0033,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0034__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0084,sdm_fake_0018,-6.0,sdxeq_0034,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0034__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0084,sdm_fake_0018,-6.0,sdxeq_0034,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0034__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0084,sdm_fake_0018,-6.0,sdxeq_0034,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0034__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0084,sdm_fake_0018,-6.0,sdxeq_0034,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0035__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0068,sdm_fake_0168,0.0,sdxeq_0035,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0035__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0068,sdm_fake_0168,0.0,sdxeq_0035,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0035__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0068,sdm_fake_0168,0.0,sdxeq_0035,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0035__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0068,sdm_fake_0168,0.0,sdxeq_0035,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0036__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0069,sdm_fake_0104,6.0,sdxeq_0036,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0036__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0069,sdm_fake_0104,6.0,sdxeq_0036,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0036__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0069,sdm_fake_0104,6.0,sdxeq_0036,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0036__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0069,sdm_fake_0104,6.0,sdxeq_0036,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0037__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0045,sdm_fake_0076,-6.0,sdxeq_0037,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0037__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0045,sdm_fake_0076,-6.0,sdxeq_0037,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0037__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0045,sdm_fake_0076,-6.0,sdxeq_0037,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0037__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0045,sdm_fake_0076,-6.0,sdxeq_0037,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0038__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0051,sdm_fake_0170,0.0,sdxeq_0038,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0038__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0051,sdm_fake_0170,0.0,sdxeq_0038,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0038__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0051,sdm_fake_0170,0.0,sdxeq_0038,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0038__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0051,sdm_fake_0170,0.0,sdxeq_0038,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0039__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0059,sdm_fake_0044,6.0,sdxeq_0039,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0039__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0059,sdm_fake_0044,6.0,sdxeq_0039,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0039__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0059,sdm_fake_0044,6.0,sdxeq_0039,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0039__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0059,sdm_fake_0044,6.0,sdxeq_0039,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0040__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0084,sdm_fake_0075,-6.0,sdxeq_0040,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0040__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0084,sdm_fake_0075,-6.0,sdxeq_0040,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0040__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0084,sdm_fake_0075,-6.0,sdxeq_0040,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0040__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0084,sdm_fake_0075,-6.0,sdxeq_0040,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0041__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0034,sdm_fake_0084,0.0,sdxeq_0041,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0041__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0034,sdm_fake_0084,0.0,sdxeq_0041,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0041__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0034,sdm_fake_0084,0.0,sdxeq_0041,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0041__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0034,sdm_fake_0084,0.0,sdxeq_0041,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0042__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0070,sdm_fake_0085,6.0,sdxeq_0042,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0042__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0070,sdm_fake_0085,6.0,sdxeq_0042,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0042__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0070,sdm_fake_0085,6.0,sdxeq_0042,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0042__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0070,sdm_fake_0085,6.0,sdxeq_0042,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0043__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0024,sdm_fake_0135,-6.0,sdxeq_0043,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0043__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0024,sdm_fake_0135,-6.0,sdxeq_0043,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0043__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0024,sdm_fake_0135,-6.0,sdxeq_0043,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0043__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0024,sdm_fake_0135,-6.0,sdxeq_0043,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0044__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0016,sdm_fake_0116,0.0,sdxeq_0044,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0044__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0016,sdm_fake_0116,0.0,sdxeq_0044,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0044__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0016,sdm_fake_0116,0.0,sdxeq_0044,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0044__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0016,sdm_fake_0116,0.0,sdxeq_0044,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0045__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0000,sdm_fake_0126,6.0,sdxeq_0045,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0045__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0000,sdm_fake_0126,6.0,sdxeq_0045,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0045__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0000,sdm_fake_0126,6.0,sdxeq_0045,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0045__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0000,sdm_fake_0126,6.0,sdxeq_0045,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0046__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0055,sdm_fake_0041,-6.0,sdxeq_0046,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0046__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0055,sdm_fake_0041,-6.0,sdxeq_0046,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0046__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0055,sdm_fake_0041,-6.0,sdxeq_0046,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0046__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0055,sdm_fake_0041,-6.0,sdxeq_0046,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0047__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0049,sdm_fake_0073,0.0,sdxeq_0047,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0047__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0049,sdm_fake_0073,0.0,sdxeq_0047,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0047__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0049,sdm_fake_0073,0.0,sdxeq_0047,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0047__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0049,sdm_fake_0073,0.0,sdxeq_0047,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0048__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0009,sdm_fake_0114,6.0,sdxeq_0048,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0048__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0009,sdm_fake_0114,6.0,sdxeq_0048,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0048__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0009,sdm_fake_0114,6.0,sdxeq_0048,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0048__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0009,sdm_fake_0114,6.0,sdxeq_0048,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0049__phonefact_resample8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0028,sdm_fake_0021,-6.0,sdxeq_0049,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0049__phonefact_g711_ulaw,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0028,sdm_fake_0021,-6.0,sdxeq_0049,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0049__phonefact_g726_24k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0028,sdm_fake_0021,-6.0,sdxeq_0049,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0049__phonefact_opus_nb_8k,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0028,sdm_fake_0021,-6.0,sdxeq_0049,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0050__phonefact_resample8k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0192,sdm_real_0194,-6.0,sdxeq_0050,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0050__phonefact_g711_ulaw,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0192,sdm_real_0194,-6.0,sdxeq_0050,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0050__phonefact_g726_24k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0192,sdm_real_0194,-6.0,sdxeq_0050,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0050__phonefact_opus_nb_8k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0192,sdm_real_0194,-6.0,sdxeq_0050,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0051__phonefact_resample8k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0175,sdm_real_0032,0.0,sdxeq_0051,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0051__phonefact_g711_ulaw,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0175,sdm_real_0032,0.0,sdxeq_0051,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0051__phonefact_g726_24k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0175,sdm_real_0032,0.0,sdxeq_0051,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0051__phonefact_opus_nb_8k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0175,sdm_real_0032,0.0,sdxeq_0051,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0052__phonefact_resample8k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0198,sdm_real_0146,6.0,sdxeq_0052,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0052__phonefact_g711_ulaw,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0198,sdm_real_0146,6.0,sdxeq_0052,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0052__phonefact_g726_24k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0198,sdm_real_0146,6.0,sdxeq_0052,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0052__phonefact_opus_nb_8k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0198,sdm_real_0146,6.0,sdxeq_0052,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0053__phonefact_resample8k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0153,sdm_real_0062,-6.0,sdxeq_0053,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0053__phonefact_g711_ulaw,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0153,sdm_real_0062,-6.0,sdxeq_0053,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0053__phonefact_g726_24k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0153,sdm_real_0062,-6.0,sdxeq_0053,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0053__phonefact_opus_nb_8k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0153,sdm_real_0062,-6.0,sdxeq_0053,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0054__phonefact_resample8k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0148,sdm_real_0066,0.0,sdxeq_0054,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0054__phonefact_g711_ulaw,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0148,sdm_real_0066,0.0,sdxeq_0054,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0054__phonefact_g726_24k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0148,sdm_real_0066,0.0,sdxeq_0054,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0054__phonefact_opus_nb_8k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0148,sdm_real_0066,0.0,sdxeq_0054,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0055__phonefact_resample8k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0162,sdm_real_0077,6.0,sdxeq_0055,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0055__phonefact_g711_ulaw,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0162,sdm_real_0077,6.0,sdxeq_0055,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0055__phonefact_g726_24k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0162,sdm_real_0077,6.0,sdxeq_0055,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0055__phonefact_opus_nb_8k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0162,sdm_real_0077,6.0,sdxeq_0055,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0056__phonefact_resample8k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0196,sdm_real_0066,-6.0,sdxeq_0056,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0056__phonefact_g711_ulaw,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0196,sdm_real_0066,-6.0,sdxeq_0056,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0056__phonefact_g726_24k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0196,sdm_real_0066,-6.0,sdxeq_0056,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0056__phonefact_opus_nb_8k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0196,sdm_real_0066,-6.0,sdxeq_0056,opus_nb_8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0057__phonefact_resample8k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0137,sdm_real_0123,0.0,sdxeq_0057,resample8k,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0057__phonefact_g711_ulaw,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0137,sdm_real_0123,0.0,sdxeq_0057,g711_ulaw,source_disjoint_mixed_equal_v1,,,,,,
sdxeq_0057__phonefact_g726_24k,1,1.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0137,sdm_real_0123,0.0,sdxeq_0057,g726_24k,source_disjoint_mixed_equal_v1,,,,,,
